Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Emission energy (nm),Excitation peak (nm)
Ba3.8Na2W2O11Eu0.05,18.85,11,0.05,10.95,212,74,8,66,512.11976928,183.84,15.999,167.841,775,215,60,155,6.96,3.44,0,3.44,17,6,1,5,37.5032097,13.618054,5.1390767,8.4789773,473.94999999999993,212.79999999999998,3.1500000000000004,209.64999999999998,1119.08933856,521.8426,7.5982,514.2443999999999,2116.25,817,9.25,807.75,46.482,37.839999999999996,0,37.839999999999996,87.69999999999999,66,0.1,65.9,195.89264985000003,149.798594,0.28351925,149.51507475,298,615,395
Y2O2SEu0.05,5.05,2,0.05,1.95,126,63,8,55,288.92884,151.964,15.999,135.965,525,185,60,125,7.24,3.44,0,3.44,17,6,2,4,35.865708999999995,13.618054,5.670385,7.947669000000001,113.15,78,3.1500000000000004,74.85,249.46787999999998,177.81168,7.5982,170.21348,589.25,360,9.25,350.75,11.9,6.88,0,6.88,24.1,12,0.1,11.9,50.31415725,27.236108,0.28351925,26.95258875,298,627,395
ZnMoO4Eu0.05,6.05,4,0.05,3.95,143,63,8,55,329.293,151.964,15.999,135.965,525,185,60,125,7.25,3.44,0,3.44,26,12,2,10,35.775068000000005,13.618054,5.670385,7.947669000000001,107.15,42,3.1500000000000004,38.85,232.92419999999998,95.95,7.5982,88.3518,529.25,240,9.25,230.75,17.57,13.76,0,13.76,42.1,24,0.1,23.9,71.24236425,54.472216,0.28351925,54.188696750000005,298,616,395
Mg0.30Zn0.65MoO4Eu0.05,6,4,0.05,3.95,155,63,8,55,353.59799999999996,151.964,15.999,135.965,675,185,60,125,8.56,3.44,0,3.44,28,12,2,10,43.421302999999995,13.618054,5.670385,7.947669000000001,100.25,42,3.1500000000000004,38.85,217.3327,95.95,7.291499999999999,88.6585,527,240,9.25,230.75,17.3855,13.76,0,13.76,38.5,24,0.1,23.9,70.2482651,54.472216,0.28351925,54.188696750000005,298,616,395
Mg0.10Zn0.84MoO4Eu0.05Bi0.01,5.999999999999999,4,0.01,3.99,238,83,8,75,562.5784,208.9804,15.999,192.9814,835,185,60,125,10.46,3.44,0,3.44,33,12,2,10,50.706818999999996,13.618054,5.670385,7.947669000000001,104.38000000000001,42,0.8300000000000001,41.17,226.983704,95.95,2.089804,93.860196,524.25,240,1.6,238.4,17.456,13.76,0,13.76,40.43,24,0.05,23.95,70.57677107,54.472216,0.07285516,54.39936084,298,616,395
Mg0.10Zn0.8MoO4Eu0.05Bi0.05,6,4,0.05,3.95,238,83,8,75,562.5784,208.9804,15.999,192.9814,835,185,60,125,10.46,3.44,0,3.44,33,12,2,10,50.706818999999996,13.618054,5.670385,7.947669000000001,106.50000000000001,42,1.2000000000000002,40.8,232.72772,95.95,2.4305000000000003,93.51950000000001,525.25,240,8,232,17.465999999999998,13.76,0,13.76,40.15,24,0.1,23.9,70.49242375,54.472216,0.28351925,54.188696750000005,298,616,395
Na3Sc2P3O12Eu0.1,20.1,12,0.1,11.9,118,63,8,55,266.882439278,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,222.3,96,6.300000000000001,89.7,458.986809834,191.988,15.1964,176.7916,1898.5,720,18.5,701.5,53.36,41.28,0,41.28,96.2,72,0.2,71.8,223.9839546,163.416648,0.5670385,162.8496095,298,621,395
Ce2AlO3NDy0.03Eu0.06,7.09,3,0.03,2.97,215,66,7,59,511.5675385,162.5,14.007,148.493,795,185,60,125,10.430000000000001,3.44,0,3.44,20,6,2,4,51.285987399999996,14.53413,5.5386,8.995529999999999,165.76,116,1.98,114.02,383.21037850000005,280.232,4.875,275.357,756.35,370,5.25,364.75,17.2466,10.32,0,10.32,30.18,18,0.06,17.94,72.96965500000002,40.854162,0.17817149999999998,40.675990500000005,298,613,395
CaZrO3Eu0.01,5.01,3,0.01,2.99,131,63,8,55,299.265,151.964,15.999,135.965,580,185,60,125,5.77,3.44,0,3.44,14,6,2,4,32.0354942,13.618054,5.670385,7.947669000000001,84.63,40,0.63,39.37,180.81864000000004,91.224,1.51964,89.70436000000001,516.85,180,1.85,178.15,12.65,10.32,0,10.32,24.02,18,0.02,17.98,53.65792105,40.854162,0.05670385,40.797458150000004,298,593,395
CaZrO3Eu0.02,5.02,3,0.02,2.98,131,63,8,55,299.265,151.964,15.999,135.965,580,185,60,125,5.77,3.44,0,3.44,14,6,2,4,32.0354942,13.618054,5.670385,7.947669000000001,85.26,40,1.26,38.74,182.33828000000003,91.224,3.03928,88.18472,518.7,180,3.7,176.3,12.65,10.32,0,10.32,24.04,18,0.04,17.96,53.714624900000004,40.854162,0.1134077,40.7407543,298,593,395
CaZrO3Eu0.03,5.03,3,0.03,2.97,131,63,8,55,299.265,151.964,15.999,135.965,580,185,60,125,5.77,3.44,0,3.44,14,6,2,4,32.0354942,13.618054,5.670385,7.947669000000001,85.89,40,1.89,38.11,183.85792000000004,91.224,4.55892,86.66508,520.55,180,5.55,174.45,12.65,10.32,0,10.32,24.06,18,0.06,17.94,53.77132875,40.854162,0.17011154999999997,40.68405045,298,593,395
CaZrO3Eu0.04,5.04,3,0.04,2.96,131,63,8,55,299.265,151.964,15.999,135.965,580,185,60,125,5.77,3.44,0,3.44,14,6,2,4,32.0354942,13.618054,5.670385,7.947669000000001,86.52,40,2.52,37.48,185.37756000000005,91.224,6.07856,85.14544000000001,522.4,180,7.4,172.6,12.65,10.32,0,10.32,24.08,18,0.08,17.92,53.8280326,40.854162,0.2268154,40.6273466,298,593,395
CaZrO3Eu0.05,5.05,3,0.05,2.95,131,63,8,55,299.265,151.964,15.999,135.965,580,185,60,125,5.77,3.44,0,3.44,14,6,2,4,32.0354942,13.618054,5.670385,7.947669000000001,87.15,40,3.1500000000000004,36.85,186.89720000000003,91.224,7.5982,83.6258,524.25,180,9.25,170.75,12.65,10.32,0,10.32,24.1,18,0.1,17.9,53.88473645,40.854162,0.28351925,40.570642750000005,298,593,395
Ca0.5LaMo2O8Eu0.6,12.1,8,0.5,7.5,190,63,8,55,442.89647,151.964,15.999,135.965,765,195,60,135,7.699999999999999,3.44,0,3.44,19,6,2,4,38.07092419999999,13.618054,5.5769,8.041154,252.8,84,10,74,570.01487,191.9,20.039,171.861,1166,480,90,390,33.44,27.52,0,27.52,65.2,48,1,47,135.1650006,108.944432,3.0565776,105.88785440000001,298,615,395
Ca0.5LaMo2O8Eu0.6Bi0.03,12.129999999999999,8,0.03,7.97,273,83,8,75,651.87687,208.9804,15.999,192.9814,925,195,60,135,9.6,3.44,0,3.44,24,6,2,4,45.356440199999994,13.618054,5.5769,8.041154,255.29000000000002,84,2.4899999999999998,81.51,576.284282,191.9,6.269412,185.63058800000002,1170.8,480,4.8,475.2,33.497,27.52,0,27.52,65.35000000000001,48,0.15,47.85,135.38356608,108.944432,0.21856548,108.72586652000001,298,615,395
CaMoO4Eu0.24,6.24,4,0.24,3.76,133,63,8,55,303.991,151.964,15.999,135.965,570,185,60,125,6.6,3.44,0,3.44,16,6,2,4,32.4940242,13.618054,5.670385,7.947669000000001,109.12,42,15.12,26.880000000000003,236.49536000000003,95.95,36.47136,59.478640000000006,609.4,240,44.4,195.6,16.92,13.76,0,13.76,32.48,24,0.48,23.52,69.0386936,54.472216,1.3608923999999998,53.111323600000006,298,615,395
Sr1.98P2O7Eu0.02,11,7,0.02,6.98,124,63,8,55,286.556761998,151.964,15.999,135.965,545,200,60,140,6.58,3.44,0,3.44,15,6,2,4,35.4699922,13.618054,5.670385,7.947669000000001,162.5,75.24,1.26,73.97999999999999,350.46740399600003,173.48760000000001,3.03928,170.44832000000002,1019.7,420,3.7,416.3,30.340999999999998,24.08,0,24.08,56,42,0.04,41.96,127.688994756,95.326378,0.1134077,95.21297030000001,298,593,395
Na0.5Gd0.25MoO4Eu0.25,6,4,0.25,3.75,188,64,8,56,444.15276928000003,157.25,15.999,141.251,750,185,60,125,7.73,3.44,0,3.44,17,6,1,5,37.6697417,13.618054,5.1390767,8.4789773,111.25,42,5.5,36.5,248.74438464000002,95.95,11.49488464,84.45511536000001,566.25,240,45,195,16.685,13.76,0,13.76,31.5,24,0.5,23.5,67.08922960000001,54.472216,1.41759625,53.05461975,298,615,395
NaCa0.99BO3Eu0.01,6,3,0.01,2.99,107,63,5,58,241.84076928000002,151.964,10.81,141.154,690,185,60,125,7.41,3.44,0,3.44,14,6,1,5,38.838689900000006,13.618054,5.1390767,8.4789773,60.43,24,0.63,23.37,122.99362928000001,47.997,1.51964,46.47736,625.0500000000001,180,1.85,178.15,14.280000000000001,10.32,0,10.32,24,18,0.02,17.98,60.399985198,40.854162,0.05670385,40.797458150000004,298,613,395
NaCa0.97BO3Eu0.03,6,3,0.03,2.97,107,63,5,58,241.84076928000002,151.964,10.81,141.154,690,185,60,125,7.41,3.44,0,3.44,14,6,1,5,38.838689900000006,13.618054,5.1390767,8.4789773,61.29,24,1.89,22.11,125.23134928,47.997,4.55892,43.43808,625.15,180,5.55,174.45,14.26,10.32,0,10.32,23.999999999999996,18,0.06,17.94,60.39112979400001,40.854162,0.17011154999999997,40.68405045,298,613,395
NaCa0.95BO3Eu0.05,6,3,0.05,2.95,107,63,5,58,241.84076928000002,151.964,10.81,141.154,690,185,60,125,7.41,3.44,0,3.44,14,6,1,5,38.838689900000006,13.618054,5.1390767,8.4789773,62.15,24,3.1500000000000004,20.85,127.46906928000001,47.997,7.5982,40.3988,625.25,180,9.25,170.75,14.24,10.32,0,10.32,24,18,0.1,17.9,60.38227439,40.854162,0.28351925,40.570642750000005,298,613,395
NaCa0.93BO3Eu0.07,6,3,0.07,2.93,107,63,5,58,241.84076928000002,151.964,10.81,141.154,690,185,60,125,7.41,3.44,0,3.44,14,6,1,5,38.838689900000006,13.618054,5.1390767,8.4789773,63.010000000000005,24,4.41,19.59,129.70678928,47.997,10.63748,37.35952,625.35,180,12.950000000000001,167.05,14.22,10.32,0,10.32,24,18,0.14,17.86,60.373418986000004,40.854162,0.39692695,40.45723505,298,613,395
NaCa0.91BO3Eu0.09,6,3,0.09,2.91,107,63,5,58,241.84076928000002,151.964,10.81,141.154,690,185,60,125,7.41,3.44,0,3.44,14,6,1,5,38.838689900000006,13.618054,5.1390767,8.4789773,63.870000000000005,24,5,19,131.94450928,47.997,10.81,37.187,625.4499999999999,180,16.65,163.35,14.2,10.32,0,10.32,24,18,0.18,17.82,60.364563581999995,40.854162,0.5103346499999999,40.343827350000005,298,613,395
NaCa0.87BO3Eu0.13,6,3,0.13,2.87,107,63,5,58,241.84076928000002,151.964,10.81,141.154,690,185,60,125,7.41,3.44,0,3.44,14,6,1,5,38.838689900000006,13.618054,5.1390767,8.4789773,65.59,24,5,19,136.41994928,47.997,10.81,37.187,625.65,180,24.05,155.95,14.16,10.32,0,10.32,24.000000000000004,18,0.26,17.74,60.346852774,40.854162,0.73715005,40.117011950000006,298,613,395
Li6Y0.95B3O9Eu0.05,19,9,0.05,8.95,118,63,3,60,274.61884,151.964,6.94,145.024,655,185,60,125,7.68,3.44,0,3.44,15,6,1,5,39.19543276099999,13.618054,5.391714761,8.226339239000001,145.20000000000002,72,3.1500000000000004,68.85,310.119748,143.991,7.5982,136.39280000000002,1845.25,870,9.25,860.75,44.119,30.96,0,30.96,71.94999999999999,54,0.1,53.9,185.996747816,122.562486,0.28351925,122.27896675000001,298,614,395
Li6Y0.9B3O9Eu0.1,19,9,0.1,8.9,118,63,3,60,274.61884,151.964,6.94,145.024,655,185,60,125,7.68,3.44,0,3.44,15,6,1,5,39.19543276099999,13.618054,5.391714761,8.226339239000001,146.4,72,6.300000000000001,65.7,313.272656,143.991,15.1964,128.7946,1845.5,870,18.5,851.5,44.058,30.96,0,30.96,71.9,54,0.2,53.8,185.969404066,122.562486,0.5670385,121.99544750000001,298,614,395
Li6B3O9Eu1,19,9,1,8,79,63,3,60,185.713,151.964,6.94,145.024,475,185,60,125,6.46,3.44,0,3.44,12,6,1,5,32.978172760999996,13.618054,5.391714761,8.226339239000001,168,72,15,57,370.025,151.964,32.43,119.53399999999999,1850,870,185,685,42.96,30.96,0,30.96,71,54,2,52,185.47721656600004,122.562486,5.670385,116.89210100000001,298,614,395
NaCaLaV2O8Eu0.05,13.05,8,0.05,7.95,182,63,8,55,420.87773928,151.964,15.999,135.965,935,195,60,135,8.1,3.44,0,3.44,19,6,1,5,42.863757899999996,13.618054,5.1390767,8.4789773,201.15,64,3.1500000000000004,60.85,439.44643928000005,138.90547,7.5982,131.30727000000002,1314.25,480,9.25,470.75,33.81,27.52,0,27.52,64.1,48,0.1,47.9,139.54945715000002,108.944432,0.28351925,108.66091275000001,298,613,395
Ba2La7.2Si6O26Eu0.8,42,26,0.8,25.2,198,63,8,55,472.28047000000004,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228685999999996,13.618054,5.211664,8.406390000000002,864.8000000000001,410.40000000000003,50.400000000000006,360,1980.828584,1000.1193840000001,121.5712,878.5481840000001,4202,1560,148,1412,110.53999999999999,89.44,0,89.44,207.2,156,1.6,154.4,458.092818,354.069404,4.536308,349.533096,298,615,395
Ba2La6.4Si6O26Eu1.6,42,26,1.6,24.4,198,63,8,55,472.28047000000004,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228685999999996,13.618054,5.211664,8.406390000000002,869.5999999999999,364.8,84,280.8,1991.275408,888.9950080000001,168.51,720.4850080000001,4194,1560,296,1264,109.66,89.44,0,89.44,206.39999999999998,156,3.2,152.8,458.16760600000003,354.069404,9.072616,344.99678800000004,298,615,395
Ba2La5.6Si6O26Eu2.4,42,26,2,24,198,63,8,55,472.28047000000004,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228685999999996,13.618054,5.211664,8.406390000000002,874.4000000000001,319.2,84,235.2,2001.722232,777.870632,168.51,609.360632,4186,1560,430,1130,108.78,89.44,0,89.44,205.60000000000002,156,4,152,458.242394,354.069404,10.423328,343.646076,298,615,395
Ba2La4.8Si6O26Eu3.2,42,26,2,24,198,63,8,55,472.28047000000004,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228685999999996,13.618054,5.211664,8.406390000000002,879.1999999999999,273.59999999999997,84,189.59999999999997,2012.1690560000002,666.746256,168.51,498.236256,4178,1560,430,1130,107.9,89.44,0,89.44,204.8,156,4,152,458.31718200000006,354.069404,10.423328,343.646076,298,615,395
Ba2La4Si6O26Eu4,42,26,2,24,198,63,8,55,472.28047000000004,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228685999999996,13.618054,5.211664,8.406390000000002,884,252,84,168,2022.61588,607.856,168.51,439.346,4170,1560,430,1130,107.02,89.44,0,89.44,204,156,4,152,458.39197,354.069404,10.423328,343.646076,298,615,395
Ba2La3.2Si6O26Eu4.8,42,26,2,24,198,63,8,55,472.28047000000004,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228685999999996,13.618054,5.211664,8.406390000000002,888.8,302.4,84,218.39999999999998,2033.062704,729.4272,168.51,560.9172,4162,1560,430,1130,106.14,89.44,0,89.44,203.2,156,4,152,458.466758,354.069404,10.423328,343.646076,298,615,395
Ba2La1.6Si6O26Eu6.4,42,26,1.6,24.4,198,63,8,55,472.28047000000004,151.964,15.999,135.965,765,215,60,155,7.33,3.44,0,3.44,17,6,2,4,38.228685999999996,13.618054,5.211664,8.406390000000002,898.4000000000001,403.20000000000005,84,319.20000000000005,2053.956352,972.5696,168.51,804.0596,4146,1560,312,1248,104.38,89.44,0,89.44,201.60000000000002,156,4,152,458.616334,354.069404,8.92304,345.146364,298,615,395
Ba2Si6O26Eu8,42,26,2,24,141,63,8,55,333.375,151.964,15.999,135.965,570,215,60,155,6.23,3.44,0,3.44,14,6,2,4,32.651786,13.618054,5.211664,8.406390000000002,908,504,84,420,2074.85,1215.712,168.51,1047.202,4130,1560,430,1130,102.61999999999999,89.44,0,89.44,200,156,4,152,458.76590999999996,354.069404,10.423328,343.646076,298,615,395
LiGd0.9W2O8Eu0.1,12,8,0.1,7.9,212,74,3,71,515.9929999999999,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.693979760999994,13.618054,5.391714761,8.226339239000001,278.90000000000003,148,3,145,659.3334,367.68,6.94,360.74,1075.5,480,18.5,461.5,32.98,27.52,0,27.52,63,48,0.2,47.8,136.166061661,108.944432,0.5670385,108.37739350000001,298,617,395
LiGd0.8W2O8Eu0.2,12,8,0.2,7.8,212,74,3,71,515.9929999999999,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.693979760999994,13.618054,5.391714761,8.226339239000001,278.8,148,3,145,658.8048,367.68,6.94,360.74,1076,480,37,443,32.86,27.52,0,27.52,63,48,0.4,47.6,136.118120561,108.944432,1.134077,107.810355,298,617,395
LiGd0.6W2O8Eu0.4,12,8,0.4,7.6,212,74,3,71,515.9929999999999,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.693979760999994,13.618054,5.391714761,8.226339239000001,278.6,148,3,145,657.7476,367.68,6.94,360.74,1077,480,74,406,32.62,27.52,0,27.52,63,48,0.8,47.2,136.022238361,108.944432,2.268154,106.67627800000001,298,617,395
LiGd0.4W2O8Eu0.6,12,8,0.4,7.6,212,74,3,71,515.9929999999999,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.693979760999994,13.618054,5.391714761,8.226339239000001,278.4,148,3,145,656.6904,367.68,6.94,360.74,1078,480,72,408,32.379999999999995,27.52,0,27.52,63,48,0.8,47.2,135.926356161,108.944432,2.4599184000000003,106.4845136,298,617,395
LiGd0.2W2O8Eu0.8,12,8,0.2,7.8,212,74,3,71,515.9929999999999,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.693979760999994,13.618054,5.391714761,8.226339239000001,278.20000000000005,148,3,145,655.6332,367.68,6.94,360.74,1079,480,36,444,32.14,27.52,0,27.52,63,48,0.4,47.6,135.830473961,108.944432,1.2299592000000001,107.71447280000001,298,617,395
LiW2O8Eu1,12,8,1,7,148,74,3,71,358.743,183.84,6.94,176.9,525,185,60,125,6.119999999999999,3.44,0,3.44,15,6,1,5,32.544183761,13.618054,5.391714761,8.226339239000001,278,148,3,145,654.576,367.68,6.94,360.74,1080,480,145,335,31.9,27.52,0,27.52,63,48,1,47,135.73459176100002,108.944432,5.391714761,103.552717239,298,617,395
NaLa0.95Ti2O6Eu0.05,10,6,0.05,5.95,161,63,8,55,377.72523928,151.964,15.999,135.965,760,195,60,135,7.01,3.44,0,3.44,16,6,1,5,36.8325357,13.618054,5.1390767,8.4789773,160.3,54.15,3.1500000000000004,51,354.27616578000004,131.9601965,7.5982,124.36199649999999,1014.5,360,9.25,350.75,25.695,20.64,0,20.64,47.95,36,0.1,35.9,106.08521495000001,81.708324,0.28351925,81.42480475,298,615,395
NaLa0.85Ti2O6Eu0.15,10,6,0.15,5.85,161,63,8,55,377.72523928,151.964,15.999,135.965,760,195,60,135,7.01,3.44,0,3.44,16,6,1,5,36.8325357,13.618054,5.1390767,8.4789773,160.89999999999998,48.449999999999996,9.45,39,355.58201877999994,118.0696495,22.7946,95.2750495,1013.5,360,27.75,332.25,25.585,20.64,0,20.64,47.849999999999994,36,0.3,35.7,106.09456345,81.708324,0.8505577499999999,80.85776625000001,298,615,395
NaLa0.8Ti2O6Eu0.2,10,6,0.2,5.8,161,63,8,55,377.72523928,151.964,15.999,135.965,760,195,60,135,7.01,3.44,0,3.44,16,6,1,5,36.8325357,13.618054,5.1390767,8.4789773,161.2,48,11,37,356.23494528,111.12437600000001,22.98976928,88.13460672000001,1013,360,37,323,25.53,20.64,0,20.64,47.8,36,0.4,35.6,106.09923770000002,81.708324,1.134077,80.574247,298,615,395
NaLa0.7Ti2O6Eu0.3,10,6,0.3,5.7,161,63,8,55,377.72523928,151.964,15.999,135.965,760,195,60,135,7.01,3.44,0,3.44,16,6,1,5,36.8325357,13.618054,5.1390767,8.4789773,161.8,48,11,37,357.54079828,97.233829,22.98976928,74.24405972,1012,360,55.5,304.5,25.42,20.64,0,20.64,47.7,36,0.6,35.4,106.1085862,81.708324,1.7011154999999998,80.0072085,298,615,395
NaLa0.65Ti2O6Eu0.35,10,6,0.35,5.65,161,63,8,55,377.72523928,151.964,15.999,135.965,760,195,60,135,7.01,3.44,0,3.44,16,6,1,5,36.8325357,13.618054,5.1390767,8.4789773,162.10000000000002,48,11,37,358.19372478,95.994,22.98976928,73.00423072,1011.5,360,64.75,295.25,25.365000000000002,20.64,0,20.64,47.650000000000006,36,0.7,35.3,106.11326045000001,81.708324,1.9846347499999997,79.72368925,298,615,395
NaLa0.6Ti2O6Eu0.4,10,6,0.4,5.6,161,63,8,55,377.72523928,151.964,15.999,135.965,760,195,60,135,7.01,3.44,0,3.44,16,6,1,5,36.8325357,13.618054,5.1390767,8.4789773,162.39999999999998,48,11,37,358.84665128,95.994,22.98976928,73.00423072,1011,360,74,286,25.310000000000002,20.64,0,20.64,47.599999999999994,36,0.8,35.2,106.11793469999999,81.708324,2.268154,79.44017000000001,298,615,395
NaLa0.5Ti2O6Eu0.5,10,6,0.5,5.5,161,63,8,55,377.72523928,151.964,15.999,135.965,760,195,60,135,7.01,3.44,0,3.44,16,6,1,5,36.8325357,13.618054,5.1390767,8.4789773,163,48,11,37,360.15250428,95.994,22.98976928,73.00423072,1010,360,92.5,267.5,25.200000000000003,20.64,0,20.64,47.5,36,1,35,106.12728320000001,81.708324,2.78845,78.91987400000001,298,615,395
NaZnPO4Eu0.04,7.04,4,0.04,3.96,127,63,8,55,287.30653127799997,151.964,15.999,135.965,660,185,60,125,8.209999999999999,3.44,0,3.44,26,12,1,11,44.30840070000001,13.618054,5.1390767,8.4789773,90.52,32,2.52,29.48,189.41809127800002,65.38,6.07856,59.30143999999999,662.4,240,7.4,232.6,18.53,13.76,0,13.76,42.08,24,0.08,23.92,79.71899310000002,54.472216,0.2268154,54.2454006,298,595,395
NaZnPO4Eu0.25,7.25,4,0.25,3.75,127,63,8,55,287.30653127799997,151.964,15.999,135.965,660,185,60,125,8.209999999999999,3.44,0,3.44,26,12,1,11,44.30840070000001,13.618054,5.1390767,8.4789773,103.75,32,11,21,221.33053127800002,65.38,22.98976928,42.39023071999999,701.25,240,46.25,193.75,18.53,13.76,0,13.76,42.5,24,0.5,23.5,80.90977395000002,54.472216,1.41759625,53.05461975,298,595,395
BaLi2Al2Si2N6Eu0.01,13.01,6,0.01,5.99,156,63,3,60,365.30453850000004,151.964,6.94,145.024,845,215,65,150,8.420000000000002,3.04,0,3.04,17,5,1,4,44.94534516099999,14.53413,5.211664,9.322465999999999,158.63,56,0.63,55.37,346.90171699999996,137.327,1.51964,135.80736,1366.85,390,1.85,388.15,28.110000000000003,18.240000000000002,0,18.240000000000002,48.02,30,0.02,29.98,131.531480172,87.20478,0.05670385,87.14807615,298,540,395
CaZrO3Eu0.01Bi0.009,5.019,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669000000001,85.377,40,0.63,39.37,182.69946360000006,91.224,1.51964,89.70436000000001,518.2900000000001,180,1.44,178.56,12.6671,10.32,0,10.32,24.065,18,0.02,17.98,53.723490694,40.854162,0.05670385,40.797458150000004,298,614,395
CaZrO3Eu0.02Bi0.009,5.029,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669000000001,86.007,40,0.747,39.253,184.21910360000004,91.224,1.8808235999999998,89.3431764,520.1400000000001,180,1.44,178.56,12.6671,10.32,0,10.32,24.085,18,0.04,17.96,53.780194544000004,40.854162,0.065569644,40.788592356,298,614,395
CaZrO3Eu0.03Bi0.009,5.039000000000001,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669000000001,86.637,40,0.747,39.253,185.73874360000005,91.224,1.8808235999999998,89.3431764,521.99,180,1.44,178.56,12.6671,10.32,0,10.32,24.105,18,0.045,17.955,53.836898394,40.854162,0.065569644,40.788592356,298,614,395
CaZrO3Eu0.04Bi0.009,5.049,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669000000001,87.267,40,0.747,39.253,187.25838360000006,91.224,1.8808235999999998,89.3431764,523.84,180,1.44,178.56,12.6671,10.32,0,10.32,24.125,18,0.045,17.955,53.893602244,40.854162,0.065569644,40.788592356,298,614,395
CaZrO3Eu0.05Bi0.009,5.059,3,0.009,2.991,214,83,8,75,508.2454,208.9804,15.999,192.9814,740,185,60,125,7.67,3.44,0,3.44,19,6,2,4,39.3210102,13.618054,5.670385,7.947669000000001,87.897,40,0.747,39.253,188.77802360000004,91.224,1.8808235999999998,89.3431764,525.69,180,1.44,178.56,12.6671,10.32,0,10.32,24.145000000000003,18,0.045,17.955,53.950306094,40.854162,0.065569644,40.788592356,298,614,395
KBaGd0.5Mo3O12Eu0.5,18,12,0.5,11.5,252,64,8,56,597.5883,157.25,15.999,141.251,1005,220,60,160,8.51,3.44,0,3.44,19,6,1,5,42.082992540000006,13.618054,4.34066354,9.27739046,360.5,126,19,107,810.8703,287.85,39.0983,248.75170000000003,1772.5,720,90,630,50.07,41.28,0,41.28,95,72,1,71,200.15635604000002,163.416648,2.8351925,160.5814555,298,617,395
KBaGd0.4Mo3O12Eu0.6,18,12,0.4,11.6,252,64,8,56,597.5883,157.25,15.999,141.251,1005,220,60,160,8.51,3.44,0,3.44,19,6,1,5,42.082992540000006,13.618054,4.34066354,9.27739046,360.40000000000003,126,19,107,810.3417,287.85,39.0983,248.75170000000003,1773,720,72,648,49.95,41.28,0,41.28,95,72,0.8,71.2,200.10841494000002,163.416648,2.4599184000000003,160.95672960000002,298,617,395
