Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission energy (nm),Decay Time (ns)
CaWO4Eu0.2,6.2,4,0.2,3.8,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.140000000000001,3.44,0,3.44,16,6,2,4,33.265624200000005,13.618054,5.670385,7.947669000000001,138.6,74,12.600000000000001,61.4,318.3068,183.84,30.3928,153.4472,592,240,37,203,16.46,13.76,0,13.76,32.4,24,0.4,23.6,69.5834782,54.472216,1.134077,53.338139000000005,298,276,415,3.613841822
Sr3La0.97V3O12Eu0.03,19,12,0.03,11.97,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.119999999999999,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.17999999999995,114,1.89,112.11,746.9697259,262.86,4.55892,258.30108,1919.7,720,5.55,714.45,50.087,41.28,0,41.28,95.97,72,0.06,71.94,206.31951515000003,163.416648,0.17011154999999997,163.24653645,298,370,520,3.621176282
Sr3La0.91V3O12Eu0.09,19,12,0.09,11.91,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.119999999999999,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.54,114,5.67,108.33,747.7532377000001,262.86,13.67676,249.18324,1919.1000000000001,720,16.65,703.35,50.021,41.28,0,41.28,95.91000000000001,72,0.18,71.82,206.32512425000002,163.416648,0.5103346499999999,162.90631335,298,370,520,3.622214023
Sr3La0.99V3O12Eu0.01,19.000000000000004,12,0.01,11.99,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.119999999999999,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.06,114,0.63,113.37,746.7085553,262.86,1.51964,261.34036000000003,1919.8999999999999,720,1.85,718.15,50.109,41.28,0,41.28,95.99,72,0.02,71.98,206.31764545000001,163.416648,0.05670385,163.35994415000002,298,370,520,3.62324929
Sr3La0.93V3O12Eu0.07,19,12,0.07,11.93,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.119999999999999,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.42,114,4.41,109.59,747.4920671000001,262.86,10.63748,252.22252,1919.3,720,12.950000000000001,707.05,50.043,41.28,0,41.28,95.92999999999999,72,0.14,71.86,206.32325455,163.416648,0.39692695,163.01972105000002,298,370,520,3.625312451
Sr3La0.95V3O12Eu0.05,19,12,0.05,11.95,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.119999999999999,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,336.29999999999995,114,3.1500000000000004,110.85,747.2308965000001,262.86,7.5982,255.26180000000002,1919.5,720,9.25,710.75,50.065,41.28,0,41.28,95.94999999999999,72,0.1,71.9,206.32138485000002,163.416648,0.28351925,163.13312875,298,370,520,3.626340367
Sr3LaV3O12Eu,20,12,1,11,189,63,8,55,445.42997,151.964,15.999,135.965,775,200,60,140,7.119999999999999,3.44,0,3.44,18,6,2,4,37.3063932,13.618054,5.5769,8.041154,399,114,57,57,898.54197,262.86,138.90547,123.95453,2105,720,185,535,50.120000000000005,41.28,0,41.28,98,72,2,70,211.98709560000003,163.416648,5.5769,157.83974800000001,298,370,520,3.627365857
Sr5V3O12Cl,21,12,1,11,86,38,8,30,190.01049999999998,87.62,15.999,71.62100000000001,495,200,60,140,9.18,3.44,0.95,2.49,20,7,2,5,39.0267382,13.618054,5.6948672,7.923186800000001,372,190,17,173,818.3625000000002,438.1,35.45,402.65000000000003,2225,1000,100,900,54.08,41.28,3.16,38.120000000000005,104,72,7,65,225.097175,163.416648,12.96763,150.44901800000002,298,365,517,3.629817196
Na0.2Ca0.6WO4Eu0.2,6,4,0.2,3.8,176,74,8,66,414.87076928000005,183.84,15.999,167.841,740,185,60,125,7.07,3.44,0,3.44,17,6,1,5,38.404700899999995,13.618054,5.1390767,8.4789773,132.8,74,2.2,71.8,306.873553856,183.84,4.597953856,179.242046144,556,240,36,204,16.246,13.76,0,13.76,31.799999999999997,24,0.2,23.8,68.16603146000001,54.472216,1.02781534,53.44440066,298,247,430,3.636487896
LiGdW2O8Tm0.02Dy0.1,12.12,8,0.02,7.98,284,74,3,71,695.46322,183.84,6.94,176.9,870,180,60,120,9.790000000000001,3.44,0.98,2.46,19,6,1,5,45.146954760999996,13.618054,5.391714761,8.226339239000001,286.98,148,1.3800000000000001,146.62,679.4906844,367.68,3.3786844000000005,364.3013156,1096,480,3.5,476.5,33.247,27.52,0.025,27.495,63.24,48,0.04,47.96,136.93159396100003,108.944432,0.1236862,108.82074580000001,298,360,455,3.657055853
CaWO4Eu0.04,6.04,4,0.04,3.96,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.140000000000001,3.44,0,3.44,16,6,2,4,33.265624200000005,13.618054,5.670385,7.947669000000001,128.52,74,2.52,71.48,293.99255999999997,183.84,6.07856,177.76144,562.4,240,7.4,232.6,16.46,13.76,0,13.76,32.08,24,0.08,23.92,68.6762166,54.472216,0.2268154,54.2454006,298,276,415,3.662757832
NaGdF4Eu0.07,6.07,4,0.07,3.93,147,64,9,55,351.202172443,157.25,18.998403163,138.251596837,595,185,50,135,6.109999999999999,3.98,0,3.98,12,7,1,6,34.382077699999996,17.42282,5.1390767,12.283743300000001,115.41,64,4.41,59.59,266.87086193199997,157.25,10.63748,146.61252,572.95,200,12.950000000000001,187.05,18.05,15.92,0,15.92,31.14,28,0.14,27.86,81.37707965,69.69128,0.39692695,69.29435305000001,298,396,615,3.669928368
YP0.6V0.4O4Dy0.01,6.01,4,0.01,3.99,151,66,8,58,349.320101998,162.5,15.999,146.501,650,180,60,120,9.700000000000001,3.44,1.22,2.2199999999999998,21,6,2,4,43.007237,13.618054,5.93905,7.679004000000001,89.86,39,0.66,38.34,193.4876971988,88.90584,1.625,87.28084,535.75,240,1.75,238.25,16.958199999999998,13.76,0.0122,13.7478,32.02,24,0.02,23.98,69.73935290000001,54.472216,0.0593905,54.412825500000004,298,270,430,3.698970004
LiScGeO4Cr0.01,7.01,4,0.01,3.99,88,32,3,29,192.521008,72.63,6.94,65.69,630,160,60,100,9.45,3.44,0.98,2.46,20,6,1,5,40.237203761,13.618054,5.391714761,8.226339239000001,88.24,32,0.24,31.76,189.041869,72.63,0.519961,72.110039,671.4,240,1.4000000000000001,238.6,18.1266,13.76,0.0166,13.7434,32.06,24,0.06,23.94,74.39252086100001,54.472216,0.0676651,54.404550900000004,363,476,1120,3.705007959
Gd1.875MoO6Dy0.075Eu0.05,9,6,0.05,5.95,243,66,8,58,583.663,162.5,15.999,146.501,745,185,60,125,8.020000000000001,3.44,0,3.44,18,6,2,4,38.46971500000001,13.618054,5.670385,7.947669000000001,218.1,120,3.1500000000000004,116.85,506.57345,294.84375,7.5982,287.24555,864.875,360,9.25,350.75,25.1415,20.64,0,20.64,46,36,0.1,35.9,101.06056950000001,81.708324,0.28351925,81.42480475,298,393,617,3.705863712
LiGdW2O8Tm0.02Dy0.08,12.1,8,0.02,7.98,284,74,3,71,695.46322,183.84,6.94,176.9,870,180,60,120,9.790000000000001,3.44,0.98,2.46,19,6,1,5,45.146954760999996,13.618054,5.391714761,8.226339239000001,285.65999999999997,148,1.3800000000000001,146.62,676.2406844,367.68,3.3786844000000005,364.3013156,1092.5,480,3.5,476.5,33.2226,27.52,0.025,27.495,63.199999999999996,48,0.04,47.96,136.81281296100002,108.944432,0.1236862,108.82074580000001,298,360,455,3.725094521
Ba3La0.99KP3O12FTb0.01,21.000000000000004,12,0.01,11.99,229,65,8,57,540.227285161,158.92535,15.999,142.92635,1015,220,50,170,12.42,3.98,0,3.98,26,7,1,6,62.52058754,17.42282,4.34066354,13.08215646,394.08,168,0.65,167.35,894.0926579570001,411.981,1.5892535,410.3917465,2129.8,720,1.75,718.25,56.409,41.28,0,41.28,103.99,72,0.02,71.98,237.85495054000003,163.416648,0.058638,163.35801,298,374,419,3.751279104
Gd1.875MoO6Dy0.075Eu0.05,9,6,0.05,5.95,243,66,8,58,583.663,162.5,15.999,146.501,745,185,60,125,8.020000000000001,3.44,0,3.44,18,6,2,4,38.46971500000001,13.618054,5.670385,7.947669000000001,218.1,120,3.1500000000000004,116.85,506.57345,294.84375,7.5982,287.24555,864.875,360,9.25,350.75,25.1415,20.64,0,20.64,46,36,0.1,35.9,101.06056950000001,81.708324,0.28351925,81.42480475,298,351,577,3.766784515
YP0.65V0.35O4Dy0.01,6.01,4,0.01,3.99,151,66,8,58,349.320101998,162.5,15.999,146.501,650,180,60,120,9.700000000000001,3.44,1.22,2.2199999999999998,21,6,2,4,43.007237,13.618054,5.93905,7.679004000000001,89.46,39,0.66,38.34,192.4893102987,88.90584,1.625,87.28084,534,240,1.75,238.25,16.9862,13.76,0.0122,13.7478,32.02,24,0.02,23.98,69.92637785000001,54.472216,0.0593905,54.412825500000004,298,270,430,3.77815125
Gd1.925MoO6Dy0.075,9,6,0.075,5.925,180,66,8,58,431.699,162.5,15.999,146.501,560,180,60,120,8.020000000000001,3.44,1.2,2.24,16,6,2,4,32.799330000000005,13.618054,5.93905,7.679004000000001,218.14999999999998,123.2,4.95,118.25,506.83775,302.70625,12.1875,290.51875,864.625,360,13.125,346.875,25.2015,20.64,0.0915,20.5485,46,36,0.15,35.85,101.08454005,81.708324,0.44542875,81.26289525,298,351,577,3.782114147
Na0.1Ca0.8WO4Eu0.1,6,4,0.1,3.9,176,74,8,66,414.87076928000005,183.84,15.999,167.841,740,185,60,125,7.07,3.44,0,3.44,17,6,1,5,38.404700899999995,13.618054,5.1390767,8.4789773,129.4,74,1.1,72.9,297.39377692799997,183.84,2.298976928,181.541023072,555.5,240,18,222,16.353,13.76,0,13.76,31.9,24,0.1,23.9,68.30771633,54.472216,0.51390767,53.95830833,298,247,430,3.795880017
CaWO4Eu0.12,6.12,4,0.12,3.88,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.140000000000001,3.44,0,3.44,16,6,2,4,33.265624200000005,13.618054,5.670385,7.947669000000001,133.56,74,7.56,66.44,306.14968,183.84,18.23568,165.60432,577.2,240,22.2,217.8,16.46,13.76,0,13.76,32.24,24,0.24,23.76,69.1298474,54.472216,0.6804461999999999,53.791769800000004,298,276,415,3.795880017
LiCa3ZnV3O12,20,12,1,11,84,30,3,27,179.33849999999998,65.38,6.94,58.44,655,180,60,120,8.7,3.44,0.98,2.46,26,12,1,11,41.263309961000004,13.618054,5.391714761,8.226339239000001,258,96,3,93,537.3665000000001,191.988,6.94,185.048,1945,720,135,585,51.8,41.28,0.98,40.300000000000004,106,72,1,71,216.780588361,163.416648,5.391714761,158.024933239,298,330,481,3.797959644
CsK2GdV2O8,14,8,1,7,169,64,8,56,396.19425196000003,157.25,15.999,141.251,855,260,60,200,7.879999999999999,3.44,0.79,2.65,15,6,1,5,34.748606088,13.618054,3.893905548,9.724148452000001,267,64,38,26,598.2270519599999,157.25,78.1966,79.0534,1630,480,180,300,34.41,27.52,0.79,26.73,63,48,1,47,141.161834628,108.944432,3.893905548,105.050526452,298,312,530,3.80140371
LiGdW2O8Tm0.02Dy0.06,12.08,8,0.02,7.98,284,74,3,71,695.46322,183.84,6.94,176.9,870,180,60,120,9.790000000000001,3.44,0.98,2.46,19,6,1,5,45.146954760999996,13.618054,5.391714761,8.226339239000001,284.34,148,1.3800000000000001,146.62,672.9906844,367.68,3.3786844000000005,364.3013156,1089,480,3.5,476.5,33.1982,27.52,0.025,27.495,63.16,48,0.04,47.96,136.69403196100004,108.944432,0.1236862,108.82074580000001,298,360,455,3.821513528
CaWO4Eu0.02,6.02,4,0.02,3.98,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.140000000000001,3.44,0,3.44,16,6,2,4,33.265624200000005,13.618054,5.670385,7.947669000000001,127.26,74,1.26,72.74,290.95328,183.84,3.03928,180.80072,558.7,240,3.7,236.3,16.46,13.76,0,13.76,32.04,24,0.04,23.96,68.5628089,54.472216,0.1134077,54.3588083,298,276,415,3.833784375
Ca2KZn2V3O12,20,12,1,11,100,30,8,22,211.49679999999998,65.38,15.999,49.38099999999999,730,220,60,160,8.54,3.44,0.82,2.62,26,12,1,11,40.212258739999996,13.618054,4.34066354,9.27739046,284,96,19,77,594.8268,191.988,39.0983,152.8897,1975,720,220,500,52.29,41.28,0.82,40.46,116,72,1,71,219.01058094,163.416648,4.34066354,159.07598446,298,389,591,3.838849091
Na0.05Ca0.9WO4Eu0.05,6,4,0.05,3.95,176,74,8,66,414.87076928000005,183.84,15.999,167.841,740,185,60,125,7.07,3.44,0,3.44,17,6,1,5,38.404700899999995,13.618054,5.1390767,8.4789773,127.7,74,0.55,73.45,292.65388846400003,183.84,1.149488464,182.690511536,555.25,240,9,231,16.4065,13.76,0,13.76,31.950000000000003,24,0.05,23.95,68.378558765,54.472216,0.256953835,54.215262165000006,298,247,430,3.855519156
YP0.7V0.3O4Dy0.01,6.01,4,0.01,3.99,151,66,8,58,349.320101998,162.5,15.999,146.501,650,180,60,120,9.700000000000001,3.44,1.22,2.2199999999999998,21,6,2,4,43.007237,13.618054,5.93905,7.679004000000001,89.06,39,0.66,38.34,191.4909233986,88.90584,1.625,87.28084,532.25,240,1.75,238.25,17.0142,13.76,0.0122,13.7478,32.02,24,0.02,23.98,70.1134028,54.472216,0.0593905,54.412825500000004,298,270,430,3.875061263
LiScGeO4Cr0.01,7.01,4,0.01,3.99,88,32,3,29,192.521008,72.63,6.94,65.69,630,160,60,100,9.45,3.44,0.98,2.46,20,6,1,5,40.237203761,13.618054,5.391714761,8.226339239000001,88.24,32,0.24,31.76,189.041869,72.63,0.519961,72.110039,671.4,240,1.4000000000000001,238.6,18.1266,13.76,0.0166,13.7434,32.06,24,0.06,23.94,74.39252086100001,54.472216,0.0676651,54.404550900000004,333,476,1120,3.877371346
Ca13.995Al9.9Zn6O35Bi0.005Mn0.1,64.99999999999999,35,0.005,34.995,179,83,8,75,412.35698249999996,208.9804,15.999,192.9814,800,180,60,120,11.15,3.44,1,2.44,35,12,2,10,49.8307106,13.618054,5.9857684,7.6322856,871.515,280,0.41500000000000004,279.585,1786.79254755,560.89161,1.044902,559.846708,6681.400000000001,2519.1,0.8,2518.2999999999997,160.39849999999998,120.39999999999999,0.0095,120.39049999999999,340.41499999999996,210,0.025,209.975,678.589627564,476.63189,0.03642758,476.59546242,298,346,410,3.87909588
LiGdW2O8Tm0.02Dy0.04,12.059999999999999,8,0.02,7.98,284,74,3,71,695.46322,183.84,6.94,176.9,870,180,60,120,9.790000000000001,3.44,0.98,2.46,19,6,1,5,45.146954760999996,13.618054,5.391714761,8.226339239000001,283.02,148,1.3800000000000001,146.62,669.7406844,367.68,3.3786844000000005,364.3013156,1085.5,480,3.5,476.5,33.1738,27.52,0.025,27.495,63.12,48,0.04,47.96,136.57525096100002,108.944432,0.1236862,108.82074580000001,298,360,455,3.893206753
KSr3.92B3O9Dy0.015Tm0.005,16.94,9,0.005,8.995,205,69,5,64,484.96151999999995,168.93422,10.81,158.12422,915,220,60,160,9.72,3.44,0.82,2.62,16,6,1,5,44.07496374,13.618054,4.34066354,9.27739046,256.295,148.96,0.34500000000000003,148.615,562.2718711,343.4704,0.8446711000000001,342.62572889999996,1802.5,784,0.875,783.125,41.64855000000001,30.96,0.00625,30.95375,71.88000000000001,54,0.01,53.99,174.241093264,122.562486,0.03092155,122.53156445,298,356,453,3.895422546
LiScGeO4Cr0.05,7.05,4,0.05,3.95,88,32,3,29,192.521008,72.63,6.94,65.69,630,160,60,100,9.45,3.44,0.98,2.46,20,6,1,5,40.237203761,13.618054,5.391714761,8.226339239000001,89.2,32,1.2000000000000002,30.8,191.121713,72.63,2.599805,70.03019499999999,677,240,7,233,18.192999999999998,13.76,0.083,13.677,32.3,24,0.30000000000000004,23.7,74.663181261,54.472216,0.33832550000000006,54.1338905,298,476,1120,3.904715545
LiScGeO4Cr0.03,7.03,4,0.03,3.97,88,32,3,29,192.521008,72.63,6.94,65.69,630,160,60,100,9.45,3.44,0.98,2.46,20,6,1,5,40.237203761,13.618054,5.391714761,8.226339239000001,88.72,32,0.72,31.28,190.081791,72.63,1.559883,71.070117,674.2,240,4.2,235.8,18.1598,13.76,0.0498,13.7102,32.18,24,0.18,23.82,74.527851061,54.472216,0.2029953,54.269220700000005,298,476,1120,3.913813852
Ca13.995Al9.996Zn6O35Bi0.005Mn0.004,65,35,0.004,34.996,179,83,8,75,412.35698249999996,208.9804,15.999,192.9814,800,180,60,120,11.15,3.44,1,2.44,35,12,2,10,49.8307106,13.618054,5.9857684,7.6322856,870.3629999999999,280,0.1,279.9,1784.108723022,560.89161,0.219752176,560.671857824,6679.960000000001,2519.1,0.56,2518.54,160.40426,120.39999999999999,0.006200000000000001,120.39379999999998,340.031,210,0.025,209.975,678.4505956024,476.63189,0.029736072000000002,476.602153928,298,346,410,3.919601024
CaWO4Eu0.08,6.08,4,0.08,3.92,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.140000000000001,3.44,0,3.44,16,6,2,4,33.265624200000005,13.618054,5.670385,7.947669000000001,131.04,74,5.04,68.96,300.07112,183.84,12.15712,171.68288,569.8,240,14.8,225.2,16.46,13.76,0,13.76,32.16,24,0.16,23.84,68.903032,54.472216,0.4536308,54.018585200000004,298,276,415,3.920123326
Ca13.995Al9.9965Zn6O35Bi0.005Mn0.0035,65,35,0.0035,34.9965,179,83,8,75,412.35698249999996,208.9804,15.999,192.9814,800,180,60,120,11.15,3.44,1,2.44,35,12,2,10,49.8307106,13.618054,5.9857684,7.6322856,870.3569999999999,280,0.08750000000000001,279.9125,1784.0947447692502,560.89161,0.19228315399999998,560.699326846,6679.9525,2519.1,0.49,2518.61,160.40429,120.39999999999999,0.005425,120.39457499999999,340.029,210,0.0245,209.9755,678.4498714776,476.63189,0.026019063000000002,476.605870937,298,346,410,3.925312091
Na0.04Ca0.92WO4Eu0.04,6,4,0.04,3.96,176,74,8,66,414.87076928000005,183.84,15.999,167.841,740,185,60,125,7.07,3.44,0,3.44,17,6,1,5,38.404700899999995,13.618054,5.1390767,8.4789773,127.36,74,0.44,73.56,291.70591077119997,183.84,0.9195907712000001,182.9204092288,555.1999999999999,240,7.2,232.8,16.4172,13.76,0,13.76,31.959999999999997,24,0.04,23.96,68.39272725200001,54.472216,0.20556306800000002,54.266652932,298,247,430,3.939019776
Ca13.995Al9.997Zn6O35Bi0.005Mn0.003,64.99999999999999,35,0.003,34.997,179,83,8,75,412.35698249999996,208.9804,15.999,192.9814,800,180,60,120,11.15,3.44,1,2.44,35,12,2,10,49.8307106,13.618054,5.9857684,7.6322856,870.351,280,0.075,279.925,1784.0807665165,560.89161,0.164814132,560.7267958680001,6679.945000000001,2519.1,0.42,2518.68,160.40431999999998,120.39999999999999,0.0046500000000000005,120.39535,340.027,210,0.021,209.979,678.4491473528,476.63189,0.022302054,476.609587946,298,346,410,3.944975908
Ca13.995Al9.998Zn6O35Bi0.005Mn0.002,64.99999999999999,35,0.002,34.998,179,83,8,75,412.35698249999996,208.9804,15.999,192.9814,800,180,60,120,11.15,3.44,1,2.44,35,12,2,10,49.8307106,13.618054,5.9857684,7.6322856,870.3389999999999,280,0.05,279.95,1784.052810011,560.89161,0.109876088,560.781733912,6679.93,2519.1,0.28,2518.8199999999997,160.40437999999997,120.39999999999999,0.0031000000000000003,120.39689999999999,340.02299999999997,210,0.014,209.986,678.4476991032001,476.63189,0.014868036000000001,476.617021964,298,346,410,3.946943271
K2YWPO8Tm0.01Dy0.2,13.209999999999999,8,0.01,7.99,290,74,8,66,690.251121998,183.84,15.999,167.841,1045,220,60,160,11.84,3.44,0.82,2.62,25,6,1,5,54.65005354000001,13.618054,4.34066354,9.27739046,243.89,74,0.6900000000000001,73.31,544.097544198,183.84,1.6893422000000002,182.1506578,1371.75,480,1.75,478.25,34.5265,27.52,0.0125,27.5075,64.42,48,0.02,47.98,143.44338818000003,108.944432,0.0618431,108.8825889,298,350,451,3.94792362
CaWO4Eu0.01,6.01,4,0.01,3.99,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.140000000000001,3.44,0,3.44,16,6,2,4,33.265624200000005,13.618054,5.670385,7.947669000000001,126.63,74,0.63,73.37,289.43363999999997,183.84,1.51964,182.32036,556.85,240,1.85,238.15,16.46,13.76,0,13.76,32.02,24,0.02,23.98,68.50610505,54.472216,0.05670385,54.415512150000005,298,276,415,3.951823035
Ca13.995Al9.9985Zn6O35Bi0.005Mn0.0015,64.99999999999999,35,0.0015,34.9985,179,83,8,75,412.35698249999996,208.9804,15.999,192.9814,800,180,60,120,11.15,3.44,1,2.44,35,12,2,10,49.8307106,13.618054,5.9857684,7.6322856,870.333,280,0.0375,279.9625,1784.0388317582501,560.89161,0.082407066,560.809202934,6679.922500000001,2519.1,0.21,2518.89,160.40441,120.39999999999999,0.0023250000000000002,120.39767499999999,340.02099999999996,210,0.0105,209.9895,678.4469749784,476.63189,0.011151027,476.620738973,298,346,410,3.953276337
LiScGeO4Cr0.02,7.02,4,0.02,3.98,88,32,3,29,192.521008,72.63,6.94,65.69,630,160,60,100,9.45,3.44,0.98,2.46,20,6,1,5,40.237203761,13.618054,5.391714761,8.226339239000001,88.48,32,0.48,31.52,189.56183,72.63,1.039922,71.59007799999999,672.8,240,2.8000000000000003,237.2,18.1432,13.76,0.0332,13.726799999999999,32.12,24,0.12,23.88,74.46018596100001,54.472216,0.1353302,54.336885800000005,298,476,1120,3.961895474
Ca13.995Al9.999Zn6O35Bi0.005Mn0.001,65,35,0.001,34.999,179,83,8,75,412.35698249999996,208.9804,15.999,192.9814,800,180,60,120,11.15,3.44,1,2.44,35,12,2,10,49.8307106,13.618054,5.9857684,7.6322856,870.3269999999999,280,0.025,279.975,1784.0248535055,560.89161,0.054938044,560.836671956,6679.915000000001,2519.1,0.14,2518.96,160.40444,120.39999999999999,0.0015500000000000002,120.39845,340.01899999999995,210,0.007,209.993,678.4462508536001,476.63189,0.007434018000000001,476.624455982,298,346,410,3.968949681
CaWO4,6,4,1,3,102,74,8,66,239.917,183.84,15.999,167.841,375,180,60,120,6.140000000000001,3.44,1,2.44,14,6,2,4,27.5952392,13.618054,6.1131552,7.504898800000001,126,74,20,54,287.914,183.84,40.078,143.762,555,240,135,105,16.46,13.76,1,12.76,32,24,2,22,68.4494012,54.472216,6.1131552,48.3590608,298,248,415,3.972665592
LiGdW2O8Tm0.02,12.02,8,0.02,7.98,218,74,3,71,532.96322,183.84,6.94,176.9,695,180,60,120,8.57,3.44,0.98,2.46,17,6,1,5,39.207904760999995,13.618054,5.391714761,8.226339239000001,280.38,148,1.3800000000000001,146.62,663.2406844,367.68,3.3786844000000005,364.3013156,1078.5,480,3.5,476.5,33.125,27.52,0.025,27.495,63.04,48,0.04,47.96,136.33768896100003,108.944432,0.1236862,108.82074580000001,298,360,455,3.980457892
Ca13.995Al10Zn6O35Bi0.005,65,35,0.005,34.995,154,83,8,75,357.41893849999997,208.9804,15.999,192.9814,660,180,60,120,9.6,3.44,1,2.44,28,12,2,10,42.3966926,13.618054,5.9857684,7.6322856,870.3149999999999,280,0.41500000000000004,279.585,1783.996897,560.89161,1.044902,559.846708,6679.900000000001,2519.1,0.8,2518.2999999999997,160.40449999999998,120.39999999999999,0.0095,120.39049999999999,340.015,210,0.025,209.975,678.444802604,476.63189,0.03642758,476.59546242,298,346,410,3.994317153
BaLaZnTaO6Mn0.008,10.008,6,0.008,5.992,249,73,8,65,593.497394,180.94788,15.999,164.94888,890,215,60,155,10.13,3.44,0.89,2.55,35,12,2,10,48.784405,13.618054,5.211664,8.406390000000002,264.2,73,0.2,72.8,618.993854352,180.94788,0.439504352,180.508375648,1051.12,360,1.12,358.88,25.7924,20.64,0.012400000000000001,20.6276,58.056,36,0.056,35.944,109.500129144,81.708324,0.059472144000000005,81.64885185600001,473,365,698,4
BiOClTb0.11,3.11,1,0.11,0.89,173,83,8,75,419.35474999999997,208.9804,15.999,192.9814,495,175,60,115,8.5,3.44,0,3.44,20,7,2,5,39.735,13.618054,5.8638,7.754254,115.15,83,7.15,75.85,277.9111885,208.9804,15.999,192.9814,339.25,160,19.25,140.75,8.5,3.44,0,3.44,18.22,7,0.22,6.78,34.516218,13.618054,0.6450180000000001,12.973036,298,377,543,4
LiScGeO4Cr0.01,7.01,4,0.01,3.99,88,32,3,29,192.521008,72.63,6.94,65.69,630,160,60,100,9.45,3.44,0.98,2.46,20,6,1,5,40.237203761,13.618054,5.391714761,8.226339239000001,88.24,32,0.24,31.76,189.041869,72.63,0.519961,72.110039,671.4,240,1.4000000000000001,238.6,18.1266,13.76,0.0166,13.7434,32.06,24,0.06,23.94,74.39252086100001,54.472216,0.0676651,54.404550900000004,298,476,1120,4.013258665
Na0.03Ca0.94WO4Eu0.03,6,4,0.03,3.97,176,74,8,66,414.87076928000005,183.84,15.999,167.841,740,185,60,125,7.07,3.44,0,3.44,17,6,1,5,38.404700899999995,13.618054,5.1390767,8.4789773,127.02,74,0.32999999999999996,73.67,290.7579330784,183.84,0.6896930784,183.1503069216,555.15,240,5.3999999999999995,234.6,16.4279,13.76,0,13.76,31.97,24,0.03,23.97,68.406895739,54.472216,0.154172301,54.318043699,298,247,430,4.038222638
LiCa2.92MgV3O12Bi0.08,20,12,0.08,11.92,149,83,3,80,347.2439,208.9804,6.94,202.0404,830,180,60,120,10.26,3.44,0.98,2.46,21,6,1,5,46.800861961,13.618054,5.391714761,8.226339239000001,245.04000000000002,96,3,93,509.803692,191.988,6.94,185.048,1958.3999999999999,720,12.8,707.2,51.532000000000004,41.28,0.152,41.128,96.24000000000001,72,0.4,71.6,215.126413225,163.416648,0.58284128,162.83380672,298,310,500,4.040997692
