Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),Emission peak (nm)
Ba1.99CaB2O6Sm0.005,10.995000000000001,6,0.005,5.995,151,62,5,57,354.574,150.36,10.81,139.55,725,215,60,155,8.54,3.44,0.89,2.55,15,6,2,4,38.8846022,13.618054,5.211664,8.406390000000002,189.75,111.44,0.31,111.13,431.7245300000001,273.28073,0.7518000000000001,272.52893,1138.7749999999999,427.85,0.925,426.925,27.496950000000002,20.64,0.00585,20.63415,47.99,36,0.01,35.99,114.81694711000002,81.708324,0.02821855,81.68010545,298,402,601
Ba1.98CaB2O6Sm0.01,10.99,6,0.01,5.99,151,62,5,57,354.574,150.36,10.81,139.55,725,215,60,155,8.54,3.44,0.89,2.55,15,6,2,4,38.8846022,13.618054,5.211664,8.406390000000002,189.5,110.88,0.62,110.25999999999999,431.10306,271.90746,1.5036000000000003,270.40386,1137.55,425.7,1.85,423.84999999999997,27.4939,20.64,0.0117,20.6283,47.980000000000004,36,0.02,35.98,114.79304902,81.708324,0.0564371,81.65188690000001,298,402,601
Ba1.97CaB2O6Sm0.015,10.985,6,0.015,5.985,151,62,5,57,354.574,150.36,10.81,139.55,725,215,60,155,8.54,3.44,0.89,2.55,15,6,2,4,38.8846022,13.618054,5.211664,8.406390000000002,189.25,110.32,0.9299999999999999,109.38999999999999,430.48159,270.53418999999997,2.2554000000000003,268.27878999999996,1136.325,423.55,2.775,420.77500000000003,27.490850000000002,20.64,0.01755,20.62245,47.97,36,0.03,35.97,114.76915093000001,81.708324,0.08465564999999999,81.62366835,298,402,601
Ba1.96CaB2O6Sm0.02,10.98,6,0.02,5.98,151,62,5,57,354.574,150.36,10.81,139.55,725,215,60,155,8.54,3.44,0.89,2.55,15,6,2,4,38.8846022,13.618054,5.211664,8.406390000000002,189,109.75999999999999,1.24,108.52,429.86012000000005,269.16092,3.0072000000000005,266.15371999999996,1135.1000000000001,421.4,3.7,417.7,27.4878,20.64,0.0234,20.616600000000002,47.96,36,0.04,35.96,114.74525284,81.708324,0.1128742,81.59544980000001,298,402,601
Ba1.95CaB2O6Sm0.025,10.975,6,0.025,5.975,151,62,5,57,354.574,150.36,10.81,139.55,725,215,60,155,8.54,3.44,0.89,2.55,15,6,2,4,38.8846022,13.618054,5.211664,8.406390000000002,188.75,109.2,1.55,107.65,429.23865,267.78765,3.7590000000000003,264.02864999999997,1133.875,419.25,4.625,414.625,27.484750000000002,20.64,0.029249999999999998,20.61075,47.949999999999996,36,0.05,35.95,114.72135475,81.708324,0.14109275,81.56723125,298,402,601
NaBaLa1.99P3O12Sm0.01,19.000000000000004,12,0.01,11.99,209,62,8,54,496.555001278,150.36,15.999,134.36100000000002,935,215,60,155,9.719999999999999,3.44,0.89,2.55,19,6,1,5,45.6760907,13.618054,5.1390767,8.4789773,322.05,113.42999999999999,0.62,112.80999999999999,723.1515405739999,276.42188530000004,1.5036000000000003,274.91828530000004,1804.8999999999999,720,1.85,718.15,51.8707,41.28,0.0117,41.2683,95.99,72,0.02,71.98,216.38191480000003,163.416648,0.0564371,163.3602109,298,403,601
NaBaLa1.96P3O12Sm0.04,19,12,0.04,11.96,209,62,8,54,496.555001278,150.36,15.999,134.36100000000002,935,215,60,155,9.719999999999999,3.44,0.89,2.55,19,6,1,5,45.6760907,13.618054,5.1390767,8.4789773,322.20000000000005,111.72,2.48,109.24,723.4951764739999,272.2547212,6.014400000000001,266.2403212,1804.6000000000001,720,7.4,712.6,51.8728,41.28,0.0468,41.233200000000004,95.96,72,0.08,71.92,216.3839191,163.416648,0.2257484,163.19089960000002,298,403,601
NaBaLa1.93P3O12Sm0.07,19,12,0.07,11.93,209,62,8,54,496.555001278,150.36,15.999,134.36100000000002,935,215,60,155,9.719999999999999,3.44,0.89,2.55,19,6,1,5,45.6760907,13.618054,5.1390767,8.4789773,322.34999999999997,110.00999999999999,4.340000000000001,105.66999999999999,723.8388123740001,268.0875571,10.525200000000002,257.56235710000004,1804.3,720,12.950000000000001,707.05,51.874900000000004,41.28,0.0819,41.198100000000004,95.92999999999999,72,0.14,71.86,216.3859234,163.416648,0.3950597,163.02158830000002,298,403,601
NaBaLa1.89P3O12Sm0.11,19,12,0.11,11.89,209,62,8,54,496.555001278,150.36,15.999,134.36100000000002,935,215,60,155,9.719999999999999,3.44,0.89,2.55,19,6,1,5,45.6760907,13.618054,5.1390767,8.4789773,322.55,107.72999999999999,6.82,100.91,724.2969935739999,262.5313383,16.5396,245.9917383,1803.8999999999999,720,20.35,699.65,51.877700000000004,41.28,0.12869999999999998,41.1513,95.89,72,0.22,71.78,216.38859580000002,163.416648,0.6208081,162.7958399,298,403,601
NaBaLa1.86P3O12Sm0.14,19,12,0.14,11.86,209,62,8,54,496.555001278,150.36,15.999,134.36100000000002,935,215,60,155,9.719999999999999,3.44,0.89,2.55,19,6,1,5,45.6760907,13.618054,5.1390767,8.4789773,322.7,106.02000000000001,8.680000000000001,97.34,724.640629474,258.36417420000004,21.050400000000003,237.31377420000004,1803.6000000000001,720,25.900000000000002,694.1,51.8798,41.28,0.1638,41.1162,95.86,72,0.28,71.72,216.39060010000003,163.416648,0.7901194,162.6265286,298,403,601
NaBaLa1.83P3O12Sm0.17,19,12,0.17,11.83,209,62,8,54,496.555001278,150.36,15.999,134.36100000000002,935,215,60,155,9.719999999999999,3.44,0.89,2.55,19,6,1,5,45.6760907,13.618054,5.1390767,8.4789773,322.85,104.31,10.540000000000001,93.77,724.9842653740001,254.19701010000003,22.98976928,231.20724082000004,1803.3,720,31.450000000000003,688.55,51.8819,41.28,0.1989,41.0811,95.83000000000001,72,0.34,71.66,216.3926044,163.416648,0.9594307,162.4572173,298,403,601
CaBi2Ta2O9Sm0.07,14.07,9,0.07,8.93,246,83,8,75,596.36528,208.9804,15.999,192.9814,730,185,60,125,9.01,3.44,1,2.44,20,6,2,4,40.2100052,13.618054,5.64371,7.974344000000001,408.34,166,4.340000000000001,161.66,974.4507600000001,417.9608,10.525200000000002,407.4356,1342.95,540,12.950000000000001,527.05,38.841899999999995,30.96,0.0819,30.8781,76.14,54,0.14,53.86,158.7408729,122.562486,0.3950597,122.1674263,298,406,602
Ca2Mg0.75Si2O7Mn0.25,12,7,0.25,6.75,79,25,8,17,163.405044,54.938044,15.999,38.939043999999996,640,180,60,120,9.200000000000001,3.44,1,2.44,21,7,2,5,42.9631452,13.618054,6.1131552,7.504898800000001,139.25,56,6.25,49.75,280.282261,111.99300000000001,13.734511,98.25848900000001,1147.5,420,35,385,31.249999999999996,24.08,0.3875,23.6925,57.25,42,1.5,40.5,131.44923515000002,95.326378,1.8585045,93.46787350000001,298,408,602
YVO4Sm0.01,6.01,4,0.01,3.99,132,62,8,54,306.20634,150.36,15.999,134.36100000000002,560,185,60,125,7.459999999999999,3.44,1.17,2.27,16,6,2,4,32.225211,13.618054,5.64371,7.974344000000001,94.62,39,0.62,38.38,205.34694000000002,88.90584,1.5036000000000003,87.40223999999999,556.85,240,1.85,238.15,16.6217,13.76,0.0117,13.7483,32.02,24,0.02,23.98,67.4921001,54.472216,0.0564371,54.41577890000001,298,300,602
YVO4Sm0.05,6.05,4,0.05,3.95,132,62,8,54,306.20634,150.36,15.999,134.36100000000002,560,185,60,125,7.459999999999999,3.44,1.17,2.27,16,6,2,4,32.225211,13.618054,5.64371,7.974344000000001,97.1,39,3.1,35.9,211.36134,88.90584,7.518000000000001,81.38784,564.25,240,9.25,230.75,16.668499999999998,13.76,0.058499999999999996,13.7015,32.1,24,0.1,23.9,67.7178485,54.472216,0.2821855,54.190030500000006,298,300,602
YPO4Sm0.01,6.01,4,0.01,3.99,124,62,8,54,286.23860199800004,150.36,15.999,134.36100000000002,525,185,60,125,8.02,3.44,1.17,2.27,16,6,2,4,35.96571,13.618054,5.64371,7.974344000000001,86.62,39,0.62,38.38,185.379201998,88.90584,1.5036000000000003,87.40223999999999,521.85,240,1.85,238.15,17.181700000000003,13.76,0.0117,13.7483,32.02,24,0.02,23.98,71.2325991,54.472216,0.0564371,54.41577890000001,298,404,602
YPO4Sm0.05,6.05,4,0.05,3.95,124,62,8,54,286.23860199800004,150.36,15.999,134.36100000000002,525,185,60,125,8.02,3.44,1.17,2.27,16,6,2,4,35.96571,13.618054,5.64371,7.974344000000001,89.1,39,3.1,35.9,191.393601998,88.90584,7.518000000000001,81.38784,529.25,240,9.25,230.75,17.2285,13.76,0.058499999999999996,13.7015,32.1,24,0.1,23.9,71.4583475,54.472216,0.2821855,54.190030500000006,298,404,602
Li0.97AlSiO4Sm0.03,7,4,0.03,3.97,100,62,3,59,228.3655385,150.36,6.94,143.42000000000002,625,185,60,125,9.1,3.44,0.98,2.46,16,6,1,5,38.790930161,13.618054,5.391714761,8.226339239000001,63.769999999999996,32,1.8599999999999999,30.14,130.3051385,63.996,4.510800000000001,59.4852,621.1999999999999,240,5.55,234.45,18.255699999999997,13.76,0.0351,13.7249,32.03,24,0.06,23.94,74.00894201817002,54.472216,0.16931129999999997,54.302904700000006,298,402,602
Ba0.995MgP2O7Sm0.005,11.000000000000002,7,0.005,6.995,153,62,8,54,358.964761998,150.36,15.999,134.36100000000002,710,215,60,155,9,3.44,0.89,2.55,17,6,2,4,42.606349,13.618054,5.211664,8.406390000000002,154.03,56,0.31,55.69,335.637688996,136.640365,0.7518000000000001,135.888565,984.8499999999999,420,0.925,419.075,30.661399999999997,24.08,0.00585,24.07415,56,42,0.01,41.99,129.15980922999998,95.326378,0.02821855,95.29815945,298,404,602
Ca3Sr3P4O16Sm0.015,26.015,16,0.015,15.985,143,62,8,54,325.030761998,150.36,15.999,134.36100000000002,725,200,60,140,8.75,3.44,0.95,2.49,17,6,2,4,41.5564724,13.618054,5.64371,7.974344000000001,362.93,128,0.9299999999999999,127.07,765.228447992,262.86,2.2554000000000003,260.6046,2502.775,960,2.775,957.225,69.66755,55.04,0.01755,55.02245,128.03,96,0.03,95.97,295.34433085,217.888864,0.08465564999999999,217.80420835,298,405,603
Ca3Sr3P4O16Sm0.03,26.03,16,0.03,15.97,143,62,8,54,325.030761998,150.36,15.999,134.36100000000002,725,200,60,140,8.75,3.44,0.95,2.49,17,6,2,4,41.5564724,13.618054,5.64371,7.974344000000001,363.86,128,1.8599999999999999,126.14,767.483847992,262.86,4.510800000000001,258.3492,2505.55,960,5.55,954.45,69.6851,55.04,0.0351,55.0049,128.06,96,0.06,95.94,295.4289865,217.888864,0.16931129999999997,217.7195527,298,405,603
Ca3Sr3P4O16Sm0.06,26.06,16,0.06,15.94,143,62,8,54,325.030761998,150.36,15.999,134.36100000000002,725,200,60,140,8.75,3.44,0.95,2.49,17,6,2,4,41.5564724,13.618054,5.64371,7.974344000000001,365.72,128,3.7199999999999998,124.28,771.9946479920001,262.86,9.021600000000001,253.8384,2511.1,960,11.1,948.9,69.7202,55.04,0.0702,54.9698,128.12,96,0.12,95.88,295.5982978,217.888864,0.33862259999999994,217.5502414,298,405,603
Ca3Sr3P4O16Sm0.06Li0.06,26.119999999999997,16,0.06,15.94,146,62,3,59,331.970761998,150.36,6.94,143.42000000000002,870,200,60,140,9.73,3.44,0.95,2.49,18,6,1,5,46.948187161,13.618054,5.391714761,8.226339239000001,365.90000000000003,128,0.18,127.82,772.411047992,262.86,0.4164,262.4436,2519.7999999999997,960,8.7,951.3,69.77900000000001,55.04,0.0588,54.9812,128.18,96,0.06,95.94,295.92180068566,217.888864,0.32350288566,217.56536111434002,298,405,603
Ca3Sr3P4O16Sm0.06Na0.06,26.119999999999997,16,0.06,15.94,154,62,8,54,348.020531278,150.36,15.999,134.36100000000002,905,200,60,140,9.68,3.44,0.93,2.51,18,6,1,5,46.695549099999994,13.618054,5.1390767,8.4789773,366.38000000000005,128,0.6599999999999999,127.34,773.3740341488001,262.86,1.3793861568,261.4806138432,2521.9,960,10.799999999999999,949.2,69.77600000000001,55.04,0.0558,54.9842,128.18,96,0.06,95.94,295.906642402,217.888864,0.308344602,217.580519398,298,405,603
Ca3Sr3P4O16Sm0.06K0.06,26.119999999999997,16,0.06,15.94,162,62,8,54,364.129061998,150.36,15.999,134.36100000000002,945,220,60,160,9.57,3.44,0.82,2.62,18,6,1,5,45.89713594,13.618054,4.34066354,9.27739046,366.86,128,1.14,126.86,774.3405459920001,262.86,2.345898,260.51410200000004,2524.2999999999997,960,11.1,948.9,69.7694,55.04,0.049199999999999994,54.9908,128.18,96,0.06,95.94,295.85873761240003,217.888864,0.2604398124,217.62842418760002,298,405,603
Ba3Sc0.95P3O12Sm0.05,19,12,0.05,11.95,162,62,8,54,379.61566999800004,150.36,15.999,134.36100000000002,720,215,60,155,9.049999999999999,3.44,0.89,2.55,18,6,2,4,41.521603999999996,13.618054,5.211664,8.406390000000002,332.05,168,3.1,164.9,747.116398594,411.981,7.518000000000001,404.46299999999997,1826.25,720,9.25,710.75,51.8705,41.28,0.058499999999999996,41.2215,95.94999999999999,72,0.1,71.9,217.027299,163.416648,0.2821855,163.1344625,298,406,603
Na3Bi0.88P2O8Eu0.02Sm0.1,13.999999999999998,8,0.02,7.98,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,207.5,73.04,1.26,71.78,460.88686383600003,183.902752,3.03928,180.863472,1383,540,3.7,536.3,36.47899999999999,27.52,0,27.52,65.64000000000001,48,0.04,47.96,152.42406688000003,108.944432,0.1134077,108.83102430000001,298,396,603
Na3Bi0.86P2O8Eu0.04Sm0.1,13.999999999999998,8,0.04,7.96,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,207.1,71.38,2.52,68.86,459.74653583599996,179.723144,6.07856,173.64458399999998,1383.5,540,7.4,532.6,36.440999999999995,27.52,0,27.52,65.58,48,0.08,47.92,152.39176426,108.944432,0.2268154,108.7176166,298,396,603
Na3Bi0.84P2O8Eu0.06Sm0.1,14,8,0.06,7.94,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,206.7,69.72,3.78,65.94,458.606207836,175.543536,9.11784,166.425696,1384,540,11.1,528.9,36.403,27.52,0,27.52,65.52000000000001,48,0.12,47.88,152.35946164,108.944432,0.34022309999999995,108.6042089,298,396,603
Na3Bi0.82P2O8Eu0.08Sm0.1,14,8,0.08,7.92,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,206.29999999999998,68.06,5.04,63.02,457.46587983600006,171.363928,12.15712,159.206808,1384.5,540,14.8,525.2,36.364999999999995,27.52,0,27.52,65.46,48,0.16,47.84,152.32715902,108.944432,0.4536308,108.4908012,298,396,603
Na3Bi0.9P2O8Sm0.1,14,8,0.1,7.9,179,83,8,75,429.302931278,208.9804,15.999,192.9814,685,185,60,125,9.629999999999999,3.44,0.93,2.51,19,6,1,5,42.1730427,13.618054,5.1390767,8.4789773,207.89999999999998,74.7,6.2,68.5,462.02719183600004,188.08236,15.036000000000001,173.04636,1382.5,540,18.5,521.5,36.516999999999996,27.52,0.11699999999999999,27.403,65.7,48,0.2,47.8,152.4563695,108.944432,0.564371,108.38006100000001,298,407,603
Na3Bi0.88P2O8Eu0.1Sm0.02,13.999999999999998,8,0.02,7.98,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,207.58000000000004,73.04,1.24,71.80000000000001,461.015183836,183.902752,3.0072000000000005,180.89555199999998,1383,540,3.7,536.3,36.3854,27.52,0,27.52,65.64000000000001,48,0.04,47.96,152.42620088,108.944432,0.1128742,108.83155780000001,298,403,603
Na3Bi0.86P2O8Eu0.1Sm0.04,13.999999999999998,8,0.04,7.96,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,207.16,71.38,2.48,68.89999999999999,459.842775836,179.723144,6.014400000000001,173.708744,1383.5,540,7.4,532.6,36.370799999999996,27.52,0,27.52,65.58,48,0.08,47.92,152.39336476,108.944432,0.2257484,108.7186836,298,403,603
Na3Bi0.84P2O8Eu0.1Sm0.06,14,8,0.06,7.94,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,206.74,69.72,3.7199999999999998,66,458.67036783599997,175.543536,9.021600000000001,166.52193599999998,1384,540,11.1,528.9,36.3562,27.52,0,27.52,65.52000000000001,48,0.12,47.88,152.36052864,108.944432,0.33862259999999994,108.60580940000001,298,403,603
Na3Bi0.82P2O8Eu0.1Sm0.08,14,8,0.08,7.92,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,206.32000000000002,68.06,4.96,63.1,457.497959836,171.363928,12.028800000000002,159.335128,1384.5,540,14.8,525.2,36.3416,27.52,0,27.52,65.46,48,0.16,47.84,152.32769252,108.944432,0.4514968,108.4929352,298,403,603
Na3Bi0.8P2O8Eu0.1Sm0.1,14,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,205.9,66.4,6.2,60.2,456.325551836,167.18432,15.036000000000001,152.14832,1385,540,18.5,521.5,36.327,27.52,0,27.52,65.4,48,0.2,47.8,152.2948564,108.944432,0.564371,108.38006100000001,298,403,603
Ca0.955TiO3Sm0.03,4.985,3,0.03,2.97,112,62,8,54,254.304,150.36,15.999,134.36100000000002,565,185,60,125,7.15,3.44,1,2.44,14,6,2,4,32.2030392,13.618054,5.64371,7.974344000000001,66.96,24,1.8599999999999999,22.14,138.64928999999998,47.997,4.510800000000001,43.4862,497.45,180,5.55,174.45,12.850100000000001,10.32,0.0351,10.2849,23.97,18,0.06,17.94,53.689656516,40.854162,0.16931129999999997,40.684850700000005,298,467,603
Ba2B2O5Tb0.1,9.1,5,0.1,4.9,134,65,5,60,323.06135,158.92535,10.81,148.11535,535,215,60,155,6.37,3.44,0,3.44,13,6,2,4,32.991537,13.618054,5.211664,8.406390000000002,168.5,112,6.5,105.5,392.161535,274.654,15.892535000000002,258.761465,917.5,430,17.5,412.5,23.06,17.2,0,17.2,40.2,30,0.2,29.8,95.696016,68.09027,0.58638,67.50389,298,262,604
Ba2B2O5Tb0.1Sm0.01,9.11,5,0.01,4.99,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,169.12,112,0.62,111.38,393.665135,274.654,1.5036000000000003,273.1504,919.35,430,1.85,428.15,23.0717,17.2,0,17.2,40.220000000000006,30,0.02,29.98,95.7524531,68.09027,0.0564371,68.03383290000001,298,262,604
Ba2B2O5Tb0.1Sm0.02,9.12,5,0.02,4.98,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,169.74,112,1.24,110.76,395.168735,274.654,3.0072000000000005,271.6468,921.2,430,3.7,426.3,23.083399999999997,17.2,0,17.2,40.24,30,0.04,29.96,95.8088902,68.09027,0.1128742,67.97739580000001,298,262,604
Ba2B2O5Tb0.1Sm0.03,9.129999999999999,5,0.03,4.97,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,170.36,112,1.8599999999999999,110.14,396.67233500000003,274.654,4.510800000000001,270.1432,923.05,430,5.55,424.45,23.0951,17.2,0,17.2,40.260000000000005,30,0.06,29.94,95.8653273,68.09027,0.16931129999999997,67.9209587,298,262,604
Ba2B2O5Tb0.1Sm0.05,9.15,5,0.05,4.95,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,171.6,112,3.1,108.9,399.679535,274.654,7.518000000000001,267.13599999999997,926.75,430,9.25,420.75,23.118499999999997,17.2,0,17.2,40.300000000000004,30,0.1,29.9,95.9782015,68.09027,0.2821855,67.8080845,298,262,604
Ba2B2O5Tb0.1Sm0.07,9.17,5,0.07,4.93,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,172.84,112,4.340000000000001,107.66,402.686735,274.654,10.525200000000002,264.1288,930.45,430,12.950000000000001,417.05,23.1419,17.2,0,17.2,40.34,30,0.14,29.86,96.0910757,68.09027,0.3950597,67.6952103,298,262,604
Ba2B2O5Tb0.1Sm0.1,9.2,5,0.1,4.9,196,65,5,60,473.42135,158.92535,10.81,148.11535,720,215,60,155,7.54,3.44,0,3.44,15,6,2,4,38.635247,13.618054,5.211664,8.406390000000002,174.7,112,6.2,105.8,407.197535,274.654,15.036000000000001,259.618,936,430,17.5,412.5,23.177,17.2,0,17.2,40.400000000000006,30,0.2,29.8,96.260387,68.09027,0.564371,67.52589900000001,298,262,604
Ba2B2O5Sm0.03,9.03,5,0.03,4.97,131,62,5,57,314.496,150.36,10.81,139.55,545,215,60,155,7.54,3.44,0.89,2.55,13,6,2,4,32.771447,13.618054,5.211664,8.406390000000002,163.86,112,1.8599999999999999,110.14,380.7798,274.654,4.510800000000001,270.1432,905.55,430,5.55,424.45,23.0951,17.2,0.0351,17.1649,40.06,30,0.06,29.94,95.2789473,68.09027,0.16931129999999997,67.9209587,298,604,604
Ca2ZnWO6Sm0.02,10.02,6,0.02,5.98,194,74,8,66,455.65700000000004,183.84,15.999,167.841,695,185,60,125,8.959999999999999,3.44,1,2.44,28,12,2,10,42.6331482,13.618054,5.64371,7.974344000000001,193.24,74,1.24,72.76,428.3772,183.84,3.0072000000000005,180.8328,993.7,360,3.7,356.3,26.0134,20.64,0.0234,20.616600000000002,58.04,36,0.04,35.96,111.3057376,81.708324,0.1128742,81.59544980000001,298,410,604
YVO4Sm0.05,6.05,4,0.05,3.95,132,62,8,54,306.20634,150.36,15.999,134.36100000000002,560,185,60,125,7.459999999999999,3.44,1.17,2.27,16,6,2,4,32.225211,13.618054,5.64371,7.974344000000001,97.1,39,3.1,35.9,211.36134,88.90584,7.518000000000001,81.38784,564.25,240,9.25,230.75,16.668499999999998,13.76,0.058499999999999996,13.7015,32.1,24,0.1,23.9,67.7178485,54.472216,0.2821855,54.190030500000006,298,303,604
Y0.4Sc0.6VO4Bi0.01,6.01,4,0.01,3.99,174,83,8,75,409.782648,208.9804,15.999,192.9814,695,180,60,120,9.55,3.44,1.22,2.2199999999999998,22,6,3,3,40.428506999999996,13.618054,6.21726,7.400794000000001,84.03,32,0.8300000000000001,31.17,179.5631848,63.996,2.089804,61.906196,544.6,240,1.6,238.4,16.712999999999997,13.76,0.019,13.741,32.05,24,0.05,23.95,67.71505616,54.472216,0.07285516,54.39936084,298,330,604
MgOSm0.0002,2.0002,1,0.0002,0.9998,82,62,8,54,190.66400000000002,150.36,15.999,134.36100000000002,395,185,60,125,5.92,3.44,1.17,2.27,10,6,2,4,26.907999,13.618054,5.64371,7.974344000000001,20.0124,12,0.012400000000000001,11.9876,40.334072,24.305,0.030072000000000005,24.274928,210.037,150,0.037000000000000005,149.963,4.750234,3.44,0.000234,3.439766,8.0004,6,0.0004,5.9996,21.265417742,13.618054,0.001128742,13.616925258,298,404,604
MgOSm0.0004,2.0004,1,0.0004,0.9996,82,62,8,54,190.66400000000002,150.36,15.999,134.36100000000002,395,185,60,125,5.92,3.44,1.17,2.27,10,6,2,4,26.907999,13.618054,5.64371,7.974344000000001,20.0248,12,0.024800000000000003,11.9752,40.364144,24.305,0.06014400000000001,24.244856,210.074,150,0.07400000000000001,149.926,4.750468,3.44,0.000468,3.439532,8.0008,6,0.0008,5.9992,21.266546484000003,13.618054,0.002257484,13.615796516000001,298,404,604
MgOSm0.0006,2.0006,1,0.0006,0.9994,82,62,8,54,190.66400000000002,150.36,15.999,134.36100000000002,395,185,60,125,5.92,3.44,1.17,2.27,10,6,2,4,26.907999,13.618054,5.64371,7.974344000000001,20.0372,12,0.0372,11.9628,40.394216,24.305,0.090216,24.214783999999998,210.111,150,0.11099999999999999,149.889,4.750702,3.44,0.0007019999999999999,3.439298,8.0012,6,0.0012,5.9988,21.267675226,13.618054,0.0033862259999999996,13.614667774,298,404,604
MgOSm0.0008,2.0008,1,0.0008,0.9992,82,62,8,54,190.66400000000002,150.36,15.999,134.36100000000002,395,185,60,125,5.92,3.44,1.17,2.27,10,6,2,4,26.907999,13.618054,5.64371,7.974344000000001,20.0496,12,0.049600000000000005,11.9504,40.424288000000004,24.305,0.12028800000000002,24.184712,210.148,150,0.14800000000000002,149.852,4.750936,3.44,0.000936,3.439064,8.0016,6,0.0016,5.9984,21.268803968,13.618054,0.004514968,13.613539032,298,404,604
Zr0.95O2Eu0.05,3,2,0.05,1.95,111,63,8,55,259.187,151.964,15.999,135.965,400,185,60,125,4.77,3.44,0,3.44,12,6,2,4,25.922339,13.618054,5.670385,7.947669000000001,57.15,38,3.1500000000000004,34.85,126.25900000000001,86.6628,7.5982,79.0646,276.5,147.25,9.25,138,8.1435,6.88,0,6.88,15.9,12,0.1,11.9,33.82183225,27.236108,0.28351925,26.95258875,298,393,604
