Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),CIE coordinate (Y)
CaWO4Eu0.08,6.08,4,0.08,3.92,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.140000000000001,3.44,0,3.44,16,6,2,4,33.265624200000005,13.618054,5.670385,7.947669000000001,131.04,74,5.04,68.96,300.07112,183.84,12.15712,171.68288,569.8,240,14.8,225.2,16.46,13.76,0,13.76,32.16,24,0.16,23.84,68.903032,54.472216,0.4536308,54.018585200000004,298,276,0.247
Ba1.28Ca0.7SiO4Eu0.02,7,4,0.02,3.98,161,63,8,55,373.453,151.964,15.999,135.965,750,215,60,155,7.23,3.44,0,3.44,16,6,2,4,38.764941199999996,13.618054,5.211664,8.406390000000002,132.94,71.68,1.26,70.42,298.95344,175.77856,3.03928,172.73928,754.9000000000001,275.2,3.7,271.5,17.4992,13.76,0,13.76,32,24,0.04,23.96,73.68744525999999,54.472216,0.1134077,54.3588083,298,390,0.248
Ca8.19LuP7O28Eu0.01Mn0.08,44.279999999999994,28,0.01,27.99,202,71,8,63,468.919605998,174.9668,15.999,158.9678,840,185,60,125,9.18,3.44,0,3.44,24,7,2,5,48.7481692,13.618054,5.425871,8.192183,566.43,224,0.63,223.37,1173.908637506,447.97200000000004,1.51964,446.45236000000006,4042.2499999999995,1680,1.85,1678.15,120.96399999999998,96.32,0,96.32,221.96,168,0.02,167.98,510.856351378,381.305512,0.05670385,381.24880815,298,355,0.248
Ca5P3O12FTb0.04Eu0.02,21.06,12,0.02,11.98,180,65,8,57,416.938515161,158.92535,15.999,142.92635,750,185,50,135,10.61,3.98,0,3.98,24,7,2,5,59.174900199999996,17.42282,5.670385,11.752435000000002,253.85999999999999,100,1.26,98.74,513.6939831569999,200.39000000000001,3.03928,197.35072000000002,1980.7,900,3.7,896.3,56.83,41.28,0,41.28,104.12,72,0.04,71.96,243.21326170000003,163.416648,0.1134077,163.3032403,298,255,0.248
Ca4Y6Si6O25Ce0.02Tb0.04,41.06,25,0.02,24.98,204,65,8,57,472.10919,158.92535,15.999,142.92635,890,185,60,125,8.68,3.44,0,3.44,19,6,2,4,45.5025522,13.618054,5.5386,8.079454000000002,601.76,234,1.16,232.84,1271.3913739999998,533.43504,2.8023200000000004,530.63272,3970.7,1500,3.7,1496.3,108.7424,86,0,86,200.12,150,0.04,149.96,451.46295280000004,340.45135000000005,0.110772,340.34057800000005,298,352,0.249
Ca5P3O12FTb0.04Eu0.04,21.08,12,0.04,11.96,180,65,8,57,416.938515161,158.92535,15.999,142.92635,750,185,50,135,10.61,3.98,0,3.98,24,7,2,5,59.174900199999996,17.42282,5.670385,11.752435000000002,255.12,100,2.52,97.48,516.733263157,200.39000000000001,6.07856,194.31144,1984.4,900,7,893,56.83,41.28,0,41.28,104.16,72,0.08,71.92,243.32666940000001,163.416648,0.2268154,163.18983260000002,298,255,0.249
BaCaB2O5Ce0.005,9.005,5,0.005,4.995,147,58,5,53,344.33000000000004,140.116,10.81,129.306,725,215,60,155,8.49,3.44,0.89,2.55,15,6,2,4,38.77949220000001,13.618054,5.211664,8.406390000000002,126.29,56,0.29,55.71,279.72058,137.327,0.7005800000000001,136.62642,865.925,300,0.925,299.075,23.175600000000003,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,96.0388202,68.09027,0.027693,68.062577,298,360,0.25
BaMgB2O5Ce0.005,9.005,5,0.005,4.995,139,58,5,53,328.557,140.116,10.81,129.306,695,215,60,155,8.8,3.44,0.89,2.55,15,6,2,4,40.312572,13.618054,5.211664,8.406390000000002,118.29,56,0.29,55.71,263.94758,137.327,0.7005800000000001,136.62642,835.925,300,0.925,299.075,23.4856,17.2,0.005600000000000001,17.194399999999998,40.01,30,0.01,29.99,97.5719,68.09027,0.027693,68.062577,298,360,0.25
BaBeSiO4Eu0.07,7.07,4,0.07,3.93,145,63,4,59,342.3871831,151.964,9.0121831,142.9518169,675,215,60,155,7.799999999999999,3.44,0,3.44,16,6,2,4,41.974485,13.618054,5.211664,8.406390000000002,110.41,56,4,52,249.0576631,137.327,9.0121831,128.3148169,682.95,240,12.950000000000001,227.05,18.119999999999997,13.76,0,13.76,32.14,24,0.14,23.86,77.55518895,54.472216,0.39692695,54.07528905,298,337,0.25
BaBeSiO4Eu0.1,7.1,4,0.1,3.9,145,63,4,59,342.3871831,151.964,9.0121831,142.9518169,675,215,60,155,7.799999999999999,3.44,0,3.44,16,6,2,4,41.974485,13.618054,5.211664,8.406390000000002,112.3,56,4,52,253.6165831,137.327,9.0121831,128.3148169,688.5,240,18.5,221.5,18.119999999999997,13.76,0,13.76,32.2,24,0.2,23.8,77.7253005,54.472216,0.5670385,53.9051775,298,337,0.25
YP0.9V0.1O4Dy0.01,6.01,4,0.01,3.99,151,66,8,58,349.320101998,162.5,15.999,146.501,650,180,60,120,9.700000000000001,3.44,1.22,2.2199999999999998,21,6,2,4,43.007237,13.618054,5.93905,7.679004000000001,87.46,39,0.66,38.34,187.4973757982,88.90584,1.625,87.28084,525.25,240,1.75,238.25,17.1262,13.76,0.0122,13.7478,32.02,24,0.02,23.98,70.86150260000001,54.472216,0.0593905,54.412825500000004,298,270,0.25
BaLu5.52Si7O24Ce0.18Tb0.3,37.99999999999999,24,0.18,23.82,272,71,8,63,655.4191500000001,174.9668,15.999,158.9678,920,215,60,155,8.350000000000001,3.44,0,3.44,18,6,2,4,43.809672,13.618054,5.211664,8.406390000000002,767.86,391.91999999999996,10.44,381.47999999999996,1756.613221,965.816736,25.22088,940.595856,3476.8,1440,33.3,1406.7,102.4716,82.56,0,82.56,186,144,0.36,143.64,421.81363692,326.833296,0.996948,325.83634800000004,298,350,0.25
Li2SrSiO4Eu0.01Ce0.01,8.02,4,0.01,3.99,184,63,3,60,430.72400000000005,151.964,6.94,145.024,885,200,60,140,8.39,3.44,0,3.44,17,6,1,5,44.065303961,13.618054,5.391714761,8.226339239000001,91.21,38,0.58,37.42,196.50180000000003,87.62,1.4011600000000002,86.21884,843.7,290,1.85,288.15,18.5812,13.76,0,13.76,32.040000000000006,24,0.02,23.98,79.21428557200001,54.472216,0.055386,54.416830000000004,298,361,0.25
Ca8.487Sr0.45YP7O28Eu0.007,44.943999999999996,28,0.007,27.993,183,63,8,55,415.540601998,151.964,15.999,135.965,905,200,60,140,8.799999999999999,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669000000001,555.2810000000001,224,0.441,223.559,1134.328907986,447.97200000000004,1.063748,446.90825200000006,4178.955,1680,1.295,1678.705,121.7845,96.32,0,96.32,223.888,168,0.014,167.986,515.4143051174,381.305512,0.039692695,381.26581930500004,298,380,0.25
Ca5P3O12FTb0.04Eu0.06,21.099999999999998,12,0.04,11.96,180,65,8,57,416.938515161,158.92535,15.999,142.92635,750,185,50,135,10.61,3.98,0,3.98,24,7,2,5,59.174900199999996,17.42282,5.670385,11.752435000000002,256.38,100,2.6,97.4,519.772543157,200.39000000000001,6.357014,194.03298600000002,1988.1,900,7,893,56.83,41.28,0,41.28,104.2,72,0.08,71.92,243.44007710000002,163.416648,0.234552,163.182096,298,255,0.25
MgY3.8Si3O13Ce0.2,21,13,0.2,12.8,131,58,8,50,297.41084,140.116,15.999,124.11700000000002,685,185,60,125,8.989999999999998,3.44,1.12,2.32,17,6,2,4,41.171832,13.618054,5.5386,8.079454000000002,317.8,148.2,11.600000000000001,136.6,682.412392,337.84219199999995,24.305,313.53719199999995,1981,780,37,743,56.589999999999996,44.72,0.22400000000000003,44.496,103.80000000000001,78,0.4,77.6,233.869294,177.034702,1.10772,175.926982,298,328,0.25
La4.6Si3O12NCe0.06Tb0.02,20.68,12,0.02,11.98,209,65,7,58,496.03782,158.92535,14.007,144.91835,790,195,60,135,10.600000000000001,3.44,0,3.44,22,6,2,4,53.283167,14.53413,5.5386,8.995529999999999,411.98,262.2,1.3,260.9,940.8006289999998,638.965162,3.178507,635.786655,2026.6,896.9999999999999,3.5,893.4999999999999,55.1472,41.28,0,41.28,102.96000000000001,72,0.04,71.96,228.509159,163.416648,0.117276,163.299372,298,365,0.2504
Ba3La0.97KP3O12FTb0.03,21,12,0.03,11.97,229,65,8,57,540.227285161,158.92535,15.999,142.92635,1015,220,50,170,12.42,3.98,0,3.98,26,7,1,6,62.52058754,17.42282,4.34066354,13.08215646,394.23999999999995,168,1.95,166.05,894.4930555569999,411.981,4.7677605000000005,407.2132395,2129.4,720,5.25,714.75,56.387,41.28,0,41.28,103.97,72,0.06,71.94,237.86068854000004,163.416648,0.17591400000000001,163.240734,298,225,0.251
Y1.93WO6Sm0.07,9,6,0.07,5.93,183,74,8,66,439.10484,183.84,15.999,167.841,560,185,60,125,7.529999999999999,3.44,1.17,2.27,17,6,2,4,33.343054,13.618054,5.64371,7.974344000000001,201.60999999999999,75.27,4.340000000000001,70.92999999999999,461.94747119999994,183.84,10.525200000000002,173.3148,855.35,360,12.950000000000001,347.05,24.776500000000002,20.64,0.0819,20.5581,47.93,36,0.14,35.86,101.96672550000001,81.708324,0.3950597,81.3132643,298,308,0.251
Mg2Y8Si6O26Ce0.01Mn0.05,42.059999999999995,26,0.01,25.99,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,629.83,312,0.58,311.42,1348.4887821999998,711.24672,1.4011600000000002,709.84556,3968.85,1560,1.85,1558.15,113.3087,89.44,0.011200000000000002,89.4288,208.37,156,0.02,155.98,468.43713890000004,354.069404,0.055386,354.014018,298,292,0.252
Gd0.98BO3Ce0.01Tb0.01,5,3,0.01,2.99,200,65,5,60,483.10035000000005,158.92535,10.81,148.11535,685,185,60,125,7.8,3.44,0,3.44,15,6,2,4,39.468269,13.618054,5.5386,8.079454000000002,92.95,62.72,0.58,62.14,215.9024135,154.105,1.4011600000000002,152.70383999999999,445,180,1.75,178.25,13.547200000000002,10.32,0,10.32,23,18,0.02,17.98,55.29300508,40.854162,0.055386,40.798776000000004,298,356,0.252
Y1.96SiO5Ce0.01Tb0.01,7.9799999999999995,5,0.01,4.99,184,65,8,57,432.03119000000004,158.92535,15.999,142.92635,710,185,60,125,7.680000000000001,3.44,0,3.44,17,6,2,4,39.389397,13.618054,5.5386,8.079454000000002,131.67000000000002,76.44,0.58,75.86,285.3258599,174.25544639999998,1.4011600000000002,172.85428639999998,766.4,352.8,1.75,351.05,21.502399999999998,17.2,0,17.2,39.92,30,0.02,29.98,88.5418066,68.09027,0.055386,68.034884,298,355,0.252
Ba3Lu1.54B6O15Ce0.03Tb0.2,25.77,15,0.03,14.97,263,71,5,66,638.1441500000001,174.9668,10.81,164.1568,895,215,60,155,8.49,3.44,0,3.44,17,6,2,4,43.956008,13.618054,5.211664,8.406390000000002,442.08000000000004,168,1.74,166.26,1022.263422,411.981,4.20348,407.77752,2365.05,900,5.55,894.45,68.0836,51.6,0,51.6,117.54,90,0.06,89.94,279.38867534,204.27081,0.16615799999999997,204.10465200000002,343,373,0.253
Mg2Y8Si6O26Ce0.012Mn0.05,42.062,26,0.012,25.988,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,629.946,312,0.6960000000000001,311.304,1348.7690142,711.24672,1.6813920000000002,709.565328,3969.22,1560,2.22,1557.78,113.31094,89.44,0.013440000000000002,89.42656,208.374,156,0.024,155.976,468.4482161,354.069404,0.0664632,354.00294080000003,298,292,0.253
Ca4.6P2SiO12Ce0.03Mn0.05,19.680000000000003,12,0.03,11.97,140,58,8,50,310.189805998,140.116,15.999,124.11700000000002,775,185,60,125,11.2,3.44,1,2.44,26,7,2,5,51.342196200000004,13.618054,5.5386,8.079454000000002,234.99,96,1.25,94.75,473.329706196,191.988,2.7469022,189.2410978,1870.55,827.9999999999999,5.55,822.4499999999999,52.271100000000004,41.28,0.033600000000000005,41.2464,95.61,72,0.06,71.94,221.20007582,163.416648,0.16615799999999997,163.25049,298,307,0.253
Ba3Lu1.34B6O15Ce0.03Tb0.3,25.67,15,0.03,14.97,263,71,5,66,638.1441500000001,174.9668,10.81,164.1568,895,215,60,155,8.49,3.44,0,3.44,17,6,2,4,43.956008,13.618054,5.211664,8.406390000000002,434.38,168,1.74,166.26,1003.162597,411.981,4.20348,407.77752,2347.55,900,5.55,894.45,67.8836,51.6,0,51.6,117.34,90,0.06,89.94,278.88988114,204.27081,0.16615799999999997,204.10465200000002,298,373,0.254
NaCa0.92BO3Ce0.01Mn0.07,6,3,0.01,2.99,127,58,5,53,284.93081328,140.116,10.81,129.306,830,185,60,125,10.080000000000002,3.44,0.93,2.51,21,7,1,6,46.14092290000001,13.618054,5.1390767,8.4789773,60.730000000000004,24,0.58,23.42,123.91535236,47.997,1.4011600000000002,46.59584,622.25,180,1.85,178.15,14.3297,10.32,0.011200000000000002,10.3088,24.349999999999998,18,0.02,17.98,60.491127744,40.854162,0.055386,40.798776000000004,298,360,0.254
Ba3Y1.8B4O12Ce0.05Tb0.05,20.900000000000002,12,0.05,11.95,231,65,5,60,552.0831900000001,158.92535,10.81,148.11535,900,215,60,155,8.71,3.44,0,3.44,18,6,2,4,44.747397,13.618054,5.211664,8.406390000000002,360.34999999999997,168,2.9000000000000004,165.1,822.1915795000001,411.981,7.005800000000001,404.9752,2047,720,8.75,711.25,54.361999999999995,41.28,0,41.28,95.6,72,0.1,71.9,224.004904,163.416648,0.27693,163.13971800000002,298,360,0.255
Ca8.64LuP7O28Mn0.04,44.68,28,0.04,27.96,139,71,8,63,316.955605998,174.9668,15.999,158.9678,655,180,60,120,9.18,3.44,1,2.44,22,7,2,5,43.0777842,13.618054,5.425871,8.192183,573.8,224,1,223,1188.226575746,447.97200000000004,2.19752176,445.77447824000006,4115.8,1680,5.6000000000000005,1674.4,121.35199999999999,96.32,0.062000000000000006,96.258,222.56,168,0.28,167.72,513.2532066480001,381.305512,0.29736072,381.00815128000005,298,275,0.255
Y2Mg1.96Al2Si2O12Eu0.04,20,12,0.04,11.96,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669000000001,254.04,96,2.52,93.48,533.649117,191.988,6.07856,185.90944,1851.4,720,7.4,712.6,53.3076,41.28,0,41.28,96,72,0.08,71.92,219.3395068,163.416648,0.2268154,163.18983260000002,298,370,0.255
Sr2.94MgSi2O8Ce0.01Dy0.05,14,8,0.01,7.99,196,66,8,58,458.625,162.5,15.999,146.501,880,200,60,140,9.94,3.44,0.95,2.49,18,6,2,4,46.588489200000005,13.618054,5.5386,8.079454000000002,219.60000000000002,111.72,0.58,111.14,475.59596000000005,257.6028,1.4011600000000002,256.20164,1448.6,588,1.85,586.15,35.495200000000004,27.52,0.011200000000000002,27.5088,64,48,0.02,47.98,149.989281068,108.944432,0.055386,108.88904600000001,298,338,0.256
Sr2La7.88Si6O24F2Ce0.07Tb0.05,41.99999999999999,24,0.05,23.95,249,65,8,57,588.649223163,158.92535,15.999,142.92635,975,200,50,150,12.489999999999998,3.98,0,3.98,26,7,2,5,61.8667242,17.42282,5.5386,11.884220000000003,826.4699999999999,449.15999999999997,3.25,445.90999999999997,1878.0522974260002,1094.5751036000001,7.946267500000001,1086.6288361000002,4158.3,1536.6,8.75,1527.85,112.5664,82.56,0,82.56,209.87999999999997,144,0.1,143.9,466.6056324,326.833296,0.29319,326.54010600000004,298,279,0.256
NaGdW2O8Tm0.01Dy0.01,12.02,8,0.01,7.99,292,74,8,66,711.51298928,183.84,15.999,167.841,905,180,60,120,9.74,3.44,0.93,2.51,19,6,1,5,44.8943167,13.618054,5.1390767,8.4789773,288.35,148,0.66,147.34,679.22611148,367.68,1.625,366.055,1113.5,480,1.75,478.25,33.0747,27.52,0.0122,27.5078,63.040000000000006,48,0.02,47.98,136.0825983,108.944432,0.0593905,108.8850415,298,355,0.256
KSr3.98B3O9Dy0.005Tm0.005,16.99,9,0.005,8.995,205,69,5,64,484.96151999999995,168.93422,10.81,158.12422,915,220,60,160,9.72,3.44,0.82,2.62,16,6,1,5,44.07496374,13.618054,4.34066354,9.27739046,257.915,151.24,0.33,150.91,565.9040711,348.7276,0.8125,347.9151,1812.75,796,0.875,795.125,41.69335,30.96,0.0061,30.9539,71.98000000000002,54,0.01,53.99,174.523394796,122.562486,0.02969525,122.53279075,298,356,0.256
CaSr2Al2O6Ce0.03Li0.03,11.059999999999999,6,0.03,5.97,140,58,3,55,317.73453850000004,140.116,6.94,133.17600000000002,895,200,60,140,9.100000000000001,3.44,0.95,2.49,16,6,1,5,42.342159561,13.618054,5.391714761,8.226339239000001,171.83,76,0.09,75.91,369.686757,175.24,0.2082,175.0318,1199.8999999999999,400,4.35,395.65,26.823,20.64,0.0294,20.6106,48.09,36,0.03,35.97,111.51065984283,81.708324,0.16175144283,81.54657255717001,298,358,0.256
Sr1.935P2O7Tb0.06Eu0.005,11.000000000000002,7,0.005,6.995,189,65,8,57,445.482111998,158.92535,15.999,142.92635,720,200,60,140,6.58,3.44,0,3.44,17,6,2,4,41.333792200000005,13.618054,5.670385,7.947669000000001,163.745,73.53,0.315,73.215,353.780564996,169.5447,0.75982,168.78488000000002,1018.425,420,0.925,419.075,30.298249999999996,24.08,0,24.08,56,42,0.01,41.99,127.699497957,95.326378,0.028351925,95.29802607500001,298,378,0.2562
Ba3Lu1.54B6O15Ce0.03Tb0.2,25.77,15,0.03,14.97,263,71,5,66,638.1441500000001,174.9668,10.81,164.1568,895,215,60,155,8.49,3.44,0,3.44,17,6,2,4,43.956008,13.618054,5.211664,8.406390000000002,442.08000000000004,168,1.74,166.26,1022.263422,411.981,4.20348,407.77752,2365.05,900,5.55,894.45,68.0836,51.6,0,51.6,117.54,90,0.06,89.94,279.38867534,204.27081,0.16615799999999997,204.10465200000002,383,373,0.257
Mg2Y8Si6O26Ce0.005Mn0.05,42.055,26,0.005,25.995,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,629.54,312,0.29,311.71,1347.7882022,711.24672,0.7005800000000001,710.54614,3967.925,1560,0.925,1559.075,113.3031,89.44,0.005600000000000001,89.4344,208.35999999999999,156,0.01,155.99,468.40944590000004,354.069404,0.027693,354.041711,298,292,0.257
Mg2Y8Si6O26Ce0.01Mn0.03,42.04,26,0.01,25.99,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,629.33,312,0.58,311.42,1347.3900213199997,711.24672,1.4011600000000002,709.84556,3966.0499999999997,1560,1.85,1558.15,113.2777,89.44,0.011200000000000002,89.4288,208.23000000000002,156,0.02,155.98,468.28845854,354.069404,0.055386,354.014018,298,324,0.257
LiGdW2O8Tm0.02Dy0.04,12.059999999999999,8,0.02,7.98,284,74,3,71,695.46322,183.84,6.94,176.9,870,180,60,120,9.790000000000001,3.44,0.98,2.46,19,6,1,5,45.146954760999996,13.618054,5.391714761,8.226339239000001,283.02,148,1.3800000000000001,146.62,669.7406844,367.68,3.3786844000000005,364.3013156,1085.5,480,3.5,476.5,33.1738,27.52,0.025,27.495,63.12,48,0.04,47.96,136.57525096100002,108.944432,0.1236862,108.82074580000001,298,360,0.257
MgY4Si3O13Ce0.01Tb0.1,21.110000000000003,13,0.01,12.99,196,65,8,57,456.33619,158.92535,15.999,142.92635,860,185,60,125,8.989999999999998,3.44,0,3.44,19,6,2,4,47.035632,13.618054,5.5386,8.079454000000002,321.08,156,0.58,155.42,689.4640549999999,355.62336,1.4011600000000002,354.2222,1999.35,780,1.85,778.15,56.6212,44.72,0,44.72,104.22,78,0.02,77.98,234.646792,177.034702,0.055386,176.979316,298,320,0.257
Y1.995Mg1.99Al2Si2O12Eu0.01Ce0.005,20,12,0.005,11.995,207,63,8,55,476.3563785,151.964,15.999,135.965,995,185,60,125,10.600000000000001,3.44,0,3.44,22,6,2,4,52.8279854,13.618054,5.5386,8.079454000000002,252.605,96,0.29,95.71,530.0753978,191.988,0.7005800000000001,191.28742,1850.3749999999998,720,0.925,719.075,53.3464,41.28,0,41.28,95.995,72,0.01,71.99,219.395389,163.416648,0.027693,163.388955,298,365,0.257
Ba3Lu1.54B6O15Ce0.03Tb0.2,25.77,15,0.03,14.97,263,71,5,66,638.1441500000001,174.9668,10.81,164.1568,895,215,60,155,8.49,3.44,0,3.44,17,6,2,4,43.956008,13.618054,5.211664,8.406390000000002,442.08000000000004,168,1.74,166.26,1022.263422,411.981,4.20348,407.77752,2365.05,900,5.55,894.45,68.0836,51.6,0,51.6,117.54,90,0.06,89.94,279.38867534,204.27081,0.16615799999999997,204.10465200000002,423,373,0.258
Ba3Lu1.54B6O15Ce0.03Tb0.2,25.77,15,0.03,14.97,263,71,5,66,638.1441500000001,174.9668,10.81,164.1568,895,215,60,155,8.49,3.44,0,3.44,17,6,2,4,43.956008,13.618054,5.211664,8.406390000000002,442.08000000000004,168,1.74,166.26,1022.263422,411.981,4.20348,407.77752,2365.05,900,5.55,894.45,68.0836,51.6,0,51.6,117.54,90,0.06,89.94,279.38867534,204.27081,0.16615799999999997,204.10465200000002,463,373,0.259
NaCaBO3Ce0.01Mn0.05,6.06,3,0.01,2.99,127,58,5,53,284.93081328,140.116,10.81,129.306,830,185,60,125,10.080000000000002,3.44,0.93,2.51,21,7,1,6,46.14092290000001,13.618054,5.1390767,8.4789773,61.83,24,0.58,23.42,126.02283148000001,47.997,1.4011600000000002,46.59584,633.85,180,1.85,178.15,14.378700000000002,10.32,0.011200000000000002,10.3088,24.37,18,0.02,17.98,60.8314998,40.854162,0.055386,40.798776000000004,298,347,0.259
Ba8.91Sc1.64Si6O24Ce0.09Mn0.36,41,24,0.09,23.91,182,58,8,50,421.420952,140.116,15.999,124.11700000000002,870,215,60,155,10.260000000000002,3.44,0.89,2.55,24,7,2,5,46.515509,13.618054,5.211664,8.406390000000002,823.6200000000001,498.96000000000004,5.22,493.74,1882.18539496,1223.58357,12.61044,1210.97313,4345.099999999999,1915.65,16.65,1899,104.77910000000001,82.56,0.1008,82.4592,193.44000000000003,144,0.18,143.82,436.11488432,326.833296,0.498474,326.33482200000003,298,330,0.259
NaCa0.96BO3Ce0.01Mn0.03,6,3,0.01,2.99,127,58,5,53,284.93081328,140.116,10.81,129.306,830,185,60,125,10.080000000000002,3.44,0.93,2.51,21,7,1,6,46.14092290000001,13.618054,5.1390767,8.4789773,60.53,24,0.58,23.42,123.3209506,47.997,1.4011600000000002,46.59584,623.85,180,1.85,178.15,14.3077,10.32,0.011200000000000002,10.3088,24.150000000000002,18,0.02,17.98,60.438293232,40.854162,0.055386,40.798776000000004,298,360,0.259
Sr3GdP3O12Ce0.006Mn0.08,19.086,12,0.006,11.994,208,64,8,56,486.896805998,157.25,15.999,141.251,865,200,60,140,10.45,3.44,0.95,2.49,24,7,2,5,48.9220212,13.618054,5.5386,8.079454000000002,321.348,114,0.34800000000000003,113.652,710.255025514,262.86,0.8406960000000001,262.01930400000003,1812.31,720,1.11,718.89,52.03072000000001,41.28,0.006720000000000001,41.27328,95.572,72,0.012,71.988,218.73905664,163.416648,0.0332316,163.38341640000002,298,310,0.2592
Ba2Y1.94Si4O13Bi0.03,20.97,13,0.03,12.97,200,83,8,75,479.29724,208.9804,15.999,192.9814,725,215,60,155,9.35,3.44,0.89,2.55,20,6,2,4,40.484177,13.618054,5.211664,8.406390000000002,350.15,112,2.4899999999999998,109.51,773.7277416,274.654,6.269412,268.384588,2004,780,4.8,775.2,56.5238,44.72,0.056999999999999995,44.663,103.97,78,0.15,77.85,232.34481188,177.034702,0.21856548,176.81613652000001,298,355,0.26
LiY6Si6O26Ce3,42,26,1,25,122,58,3,55,280.04584,140.116,6.94,133.17600000000002,680,185,60,125,8.66,3.44,0.98,2.46,16,6,1,5,38.917311761,13.618054,5.391714761,8.226339239000001,703,234,3,231,1545.2070400000002,533.43504,6.94,526.4950399999999,4000,1560,145,1415,112.5,89.44,0.98,88.46,205,156,1,155,462.290576761,354.069404,5.391714761,348.677689239,298,305,0.26
Mg2Y8Si6O26Ce0.008Mn0.05,42.058,26,0.008,25.992,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,629.714,312,0.464,311.536,1348.2085502,711.24672,1.1209280000000001,710.1257919999999,3968.48,1560,1.48,1558.52,113.30646,89.44,0.008960000000000001,89.43104,208.36599999999999,156,0.016,155.984,468.42606170000005,354.069404,0.0443088,354.0250952,298,292,0.26
YP0.8V0.2O4Dy0.0075,6.0075,4,0.0075,3.9925,151,66,8,58,349.320101998,162.5,15.999,146.501,650,180,60,120,9.700000000000001,3.44,1.22,2.2199999999999998,21,6,2,4,43.007237,13.618054,5.93905,7.679004000000001,88.095,39,0.495,38.505,189.0878995984,88.90584,1.21875,87.68709,528.3125,240,1.3125,238.6875,17.06715,13.76,0.00915,13.75085,32.015,24,0.015,23.985,70.472605075,54.472216,0.044542874999999996,54.427673125000005,298,270,0.26
Ca0.95Si2O2N2Ce0.05,7,2,0.05,1.95,107,58,7,51,238.28500000000003,140.116,14.007,126.10900000000001,600,185,60,125,10.5,3.44,1,2.44,19,6,2,4,47.9556222,14.53413,5.5386,8.995529999999999,79.9,28,2.9000000000000004,25.1,161.2619,56.17,7.005800000000001,49.1642,650.25,220,9.25,210.75,17.766000000000002,6.88,0.05600000000000001,6.824,32,12,0.1,11.9,78.69216143999999,29.06826,0.27693,28.79133,298,340,0.26
