Formula,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temperature (K),Excitation source (nm),IQE
Na3Bi1.7P3O12Eu0.3,20,12,0.3,11.7,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,334,141.1,18.9,122.19999999999999,754.7344738339999,355.26668,45.5892,309.67748,1887.5,720,55.5,664.5,53.870000000000005,41.28,0,41.28,99.1,72,0.6,71.4,224.3804288,163.416648,1.7011154999999998,161.71553250000002,298,396,41.76
Na3Bi0.8P2O8Eu0.1Sm0.1,14,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,205.9,66.4,6.2,60.2,456.325551836,167.18432,15.036000000000001,152.14832,1385,540,18.5,521.5,36.327,27.52,0,27.52,65.4,48,0.2,47.8,152.2948564,108.944432,0.564371,108.38006100000001,298,396,41.78
Ca2GdSb0.996O6Mn0.004,10,6,0.004,5.996,168,64,8,56,390.02504400000004,157.25,15.999,141.251,705,180,60,120,9.24,3.44,1,2.44,22,7,2,5,41.9234122,13.618054,6.1131552,7.504898800000001,202.896,64,0.1,63.9,454.892712176,157.25,0.219752176,157.030247824,1044.98,360,0.56,359.44,25.887999999999998,20.64,0.006200000000000001,20.6338,47.008,36,0.028,35.972,108.68812191600001,81.708324,0.029736072000000002,81.678587928,298,356,41.9
Na3Bi0.75P2O8Eu0.15Tb0.1,14,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,205.2,64,6.5,57.5,454.331266836,156.7353,15.892535000000002,140.84276499999999,1385.25,540,17.5,522.5,36.114999999999995,27.52,0,27.52,65.25,48,0.2,47.8,152.23610885000002,108.944432,0.58638,108.358052,298,396,41.99
Na3Bi0.65P2O8Eu0.25Tb0.1,14,8,0.1,7.9,245,83,8,75,589.832281278,208.9804,15.999,192.9814,860,185,60,125,8.459999999999999,3.44,0,3.44,21,6,1,5,48.063517700000006,13.618054,5.1390767,8.4789773,203.2,64,6.5,57.5,448.62962683600006,135.83726000000001,15.892535000000002,119.944725,1387.75,540,17.5,522.5,35.925,27.52,0,27.52,64.95,48,0.2,47.8,152.07459575000001,108.944432,0.58638,108.358052,298,396,41.99
Y3Al5O12Ce0.02,20.02,12,0.02,11.98,118,58,8,50,272.0023785,140.116,15.999,124.11700000000002,550,185,60,125,7.39,3.44,1.12,2.32,14,6,2,4,31.3596824,13.618054,5.5386,8.079454000000002,279.16,117,1.16,115.84,596.4155324999999,266.71752,2.8023200000000004,263.91519999999997,1888.7,720,3.7,716.3,53.0124,41.28,0.022400000000000003,41.257600000000004,96.04,72,0.04,71.96,212.108042,163.416648,0.110772,163.305876,300,340,42
Ba2Y2.99Si3O12FCe0.01,21.000000000000004,12,0.01,11.99,184,58,8,50,429.431243163,140.116,15.999,124.11700000000002,800,215,50,165,12.55,3.98,0.89,3.09,24,7,2,5,56.160081000000005,17.42282,5.211664,12.211156000000003,376.19,116.61000000000001,0.58,116.03000000000002,837.125024763,274.654,1.4011600000000002,273.25284,2070.0499999999997,720,1.85,718.15,56.399,41.28,0.011200000000000002,41.2688,103.99,72,0.02,71.98,234.36283840000002,163.416648,0.055386,163.361262,298,355,42
Ba2Gd4.4B5O17Eu0.6,29,17,0.6,16.4,196,64,5,59,473.35,157.25,10.81,146.44,725,215,60,155,7.57,3.44,0,3.44,15,6,2,4,38.947918,13.618054,5.211664,8.406390000000002,592.4,281.6,25,256.6,1383.7654,691.9000000000001,54.050000000000004,637.8500000000001,2778,1020,111,909,75.74,58.48,0,58.48,131,102,1.2,100.8,313.8816744,231.506918,3.4022309999999996,228.104687,298,396,42
Mg2Y8Si6O26Ce0.01Mn0.01,42.019999999999996,26,0.01,25.99,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,628.83,312,0.25,311.75,1346.2912604399999,711.24672,0.54938044,710.6973395599999,3963.25,1560,1.4000000000000001,1558.6,113.2467,89.44,0.011200000000000002,89.4288,208.09,156,0.02,155.98,468.13977818,354.069404,0.055386,354.014018,298,324,42
Na3Sc1.94P3O12Ce0.03,19.97,12,0.03,11.97,113,58,8,50,255.034439278,140.116,15.999,124.11700000000002,685,185,60,125,9.04,3.44,0.93,2.51,17,6,1,5,41.343906700000005,13.618054,5.1390767,8.4789773,216.48000000000002,96,1.74,94.26,445.296535354,191.988,4.20348,187.78452,1875.95,720,5.55,714.45,53.312000000000005,41.28,0.033600000000000005,41.2464,95.88,72,0.06,71.94,223.1893847,163.416648,0.16615799999999997,163.25049,298,320,42
K1.08Sr3.92B3O9Dy0.005Eu0.015,17.02,9,0.005,8.995,199,66,5,61,467.99129999999997,162.5,10.81,151.69,925,220,60,160,8.47,3.44,0,3.44,16,6,1,5,43.56103874,13.618054,4.34066354,9.27739046,257.755,148.96,0.33,148.63,565.209524,343.4704,0.8125,342.6579,1820.25,784,0.875,783.125,41.6957,30.96,0,30.96,71.96000000000001,54,0.01,53.99,174.5830900722,122.562486,0.02969525,122.53279075,298,389,42
Sr3In0.73P3O12Ce0.07Tb0.2,19,12,0.07,11.93,233,65,8,57,548.452111998,158.92535,15.999,142.92635,875,200,60,140,9.48,3.44,0,3.44,20,6,2,4,46.9883624,13.618054,5.5386,8.079454000000002,307.83,114,4.0600000000000005,109.94,673.1796159940001,262.86,9.808120000000002,253.05188,1781.1000000000001,720,12.950000000000001,707.05,52.0778,41.28,0,41.28,95.73,72,0.14,71.86,217.745808896,163.416648,0.38770200000000005,163.02894600000002,298,318,42
Ca8.88CeP7O28Eu0.04Mn0.08,45,28,0.04,27.96,189,63,8,55,434.068805998,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454000000002,569.12,224,2,222,1171.270577506,447.97200000000004,4.39504352,443.57695648000004,4181.999999999999,1680,7.4,1672.6,121.77399999999999,96.32,0,96.32,223.4,168,0.08,167.92,515.3572690159999,381.305512,0.2268154,381.0786966,298,320,42
Na3Bi0.88P2O8Eu0.02Dy0.1,13.999999999999998,8,0.02,7.98,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,207.9,73.04,1.26,71.78,462.10086383600003,183.902752,3.03928,180.863472,1382,540,3.7,536.3,36.483999999999995,27.52,0,27.52,65.64000000000001,48,0.04,47.96,152.45360088000004,108.944432,0.1134077,108.83102430000001,298,396,42.58
Sr9Mg1.5P7O28Eu0.06,45.56,28,0.06,27.94,136,63,8,55,310.861761998,151.964,15.999,135.965,695,200,60,140,7.889999999999999,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669000000001,692.78,342,3.78,338.22,1498.943673986,788.58,9.11784,779.46216,4416.1,1800,11.1,1788.9,122.16499999999999,96.32,0,96.32,224.12,168,0.12,167.88,517.7756944,381.305512,0.34022309999999995,380.9652889,298,460,42.6
SrBi2B2O7Sm0.04Eu0.06,12.1,7,0.04,6.96,259,83,5,78,625.7334000000001,208.9804,10.81,198.1704,875,200,60,140,9.5,3.44,0,3.44,20,6,2,4,46.2105512,13.618054,5.64371,7.974344000000001,276.26,166,2.48,163.52,654.32604,417.9608,6.014400000000001,411.9464,1128.5,420,7.4,412.6,32.956799999999994,24.08,0,24.08,60.199999999999996,42,0.08,41.92,132.7542867,95.326378,0.2257484,95.1006296,298,403,42.6
Na3Bi0.75P2O8Eu0.15Sm0.1,14,8,0.1,7.9,242,83,8,75,581.266931278,208.9804,15.999,192.9814,870,185,60,125,9.629999999999999,3.44,0,3.44,21,6,1,5,47.84342770000001,13.618054,5.1390767,8.4789773,204.89999999999998,64,6.2,57.8,453.474731836,156.7353,15.036000000000001,141.6993,1386.25,540,18.5,521.5,36.23199999999999,27.52,0,27.52,65.25,48,0.2,47.8,152.21409985000003,108.944432,0.564371,108.38006100000001,298,396,42.65
Na3Bi0.9P2O8Sm0.1,14,8,0.1,7.9,179,83,8,75,429.302931278,208.9804,15.999,192.9814,685,185,60,125,9.629999999999999,3.44,0.93,2.51,19,6,1,5,42.1730427,13.618054,5.1390767,8.4789773,207.89999999999998,74.7,6.2,68.5,462.02719183600004,188.08236,15.036000000000001,173.04636,1382.5,540,18.5,521.5,36.516999999999996,27.52,0.11699999999999999,27.403,65.7,48,0.2,47.8,152.4563695,108.944432,0.564371,108.38006100000001,298,407,42.69
Na0.95Sc0.97Si2O6Eu0.05Mn0.03,10,6,0.03,5.97,142,63,8,55,318.93172128,151.964,15.999,135.965,835,185,60,125,9.18,3.44,0,3.44,23,7,1,6,46.5747067,13.618054,5.1390767,8.4789773,110.72,48,0.75,47.25,226.857852896,95.994,1.64814132,94.34585868,919.6500000000001,360,4.2,355.8,26.689200000000003,20.64,0,20.64,48.17,36,0.1,35.9,109.764997955,81.708324,0.22302054,81.48530346000001,298,365,42.7
KBaSc2P3O12Eu0.04Tb0.15,19.189999999999998,12,0.04,11.96,247,65,8,57,579.2433199980001,158.92535,15.999,142.92635,1115,220,60,160,8.7,3.44,0,3.44,21,6,1,5,51.75274254,13.618054,4.34066354,9.27739046,270.27,96,2.52,93.48,581.1637644940001,191.988,6.07856,185.90944,1808.65,720,7.4,712.6,52.28,41.28,0,41.28,96.38,72,0.08,71.92,218.65839894,163.416648,0.2268154,163.18983260000002,298,300,42.9
La2.9YSnNbO10.5Eu0.1,16.5,10.5,0.1,10.4,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,385.59999999999997,165.29999999999998,6.300000000000001,158.99999999999997,886.5339730000002,402.825863,15.1964,387.62946300000004,1684,630,18.5,611.5,44.089999999999996,36.12,0,36.12,83.9,63,0.2,62.8,180.04964250000003,142.98956700000002,0.5670385,142.42252850000003,298,392,42.9
Ca7.98La1.96P6O26Ce0.04Eu0.02,42,26,0.02,25.98,221,63,8,55,518.036231998,151.964,15.999,135.965,905,195,60,135,8.850000000000001,3.44,0,3.44,20,6,2,4,47.00378020000001,13.618054,5.5386,8.079454000000002,572.9000000000001,208,1.26,206.74,1202.5376531880001,415.974,3.03928,412.93471999999997,3989.7000000000003,1560,3.7,1556.3,112.7608,89.44,0,89.44,207.96,156,0.04,155.96,477.038174196,354.069404,0.1134077,353.95599630000004,298,310,43
Ba1.59Sr0.4ZnS3Eu0.01,6,3,0.01,2.99,203,63,16,47,474.351,151.964,32.06,119.904,835,215,100,115,6.07,2.58,0,2.58,24,12,2,10,36.3311252,10.36001,5.211664,5.148346000000001,182.87,89.04,0.63,88.41000000000001,416.47756999999996,218.34993,1.51964,216.83029,858.7,341.85,1.85,340,11.1851,7.74,0,7.74,34.00000000000001,18,0.02,17.98,51.095425490000004,31.08003,0.05670385,31.02332615,298,440,43
Gd6MoO12Eu0.25,19.25,12,0.25,11.75,177,64,8,56,421.163,157.25,15.999,141.251,570,185,60,125,6.800000000000001,3.44,0,3.44,16,6,2,4,32.530665,13.618054,5.670385,7.947669000000001,537.75,384,15.75,368.25,1269.429,943.5,37.991,905.509,1991.25,1080,46.25,1033.75,50.64,41.28,0,41.28,90.5,72,0.5,71.5,208.82545025000002,163.416648,1.41759625,161.99905175,298,320,43
Mg2Y8Si6O26Ce0.01Mn0.25,42.26,26,0.01,25.99,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,634.83,312,0.58,311.42,1359.476391,711.24672,1.4011600000000002,709.84556,3996.85,1560,1.85,1558.15,113.6187,89.44,0.011200000000000002,89.4288,209.77,156,0.02,155.98,469.9239425,354.069404,0.055386,354.014018,298,292,43
Sr2.76In0.93P3O12Ce0.07Mn0.08,18.839999999999996,12,0.07,11.93,193,58,8,50,444.464805998,140.116,15.999,124.11700000000002,840,200,60,140,11.030000000000001,3.44,0.95,2.49,25,7,2,5,48.558580400000004,13.618054,5.5386,8.079454000000002,297.51,104.88,2,102.88,647.724389514,241.8312,4.39504352,237.43615648,1740.3000000000002,720,11.200000000000001,708.8,52.329800000000006,41.28,0.07840000000000001,41.2016,96.01,72,0.14,71.86,216.958273248,163.416648,0.38770200000000005,163.02894600000002,298,318,43
Ca0.949Si2O2N2Ce0.05Eu0.001,7,2,0.001,1.999,170,63,7,56,390.249,151.964,14.007,137.957,785,185,60,125,10.5,3.44,0,3.44,21,6,2,4,53.626007200000004,14.53413,5.5386,8.995529999999999,79.94300000000001,28,0.063,27.937,161.373786,56.17,0.151964,56.018036,650.2549999999999,220,0.185,219.815,17.765,6.88,0,6.88,32,12,0.002,11.998,78.6917186698,29.06826,0.005670385,29.062589615,298,340,43
Ba1.28Ca0.68SiO4Eu0.02Mn0.02,6.999999999999999,4,0.02,3.98,186,63,8,55,428.39104399999997,151.964,15.999,135.965,890,215,60,155,8.780000000000001,3.44,0,3.44,23,7,2,5,46.1989592,13.618054,5.211664,8.406390000000002,133.04,71.68,0.5,71.18,299.25064088,175.77856,1.09876088,174.67979912,754.1,275.2,2.8000000000000003,272.4,17.510199999999998,13.76,0,13.76,32.1,24,0.04,23.96,73.713862516,54.472216,0.1134077,54.3588083,298,390,43
La2.7YSnNbO10.5Eu0.3,16.5,10.5,0.3,10.2,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,386.79999999999995,153.9,18.9,135,889.1456790000001,375.04476900000003,45.5892,329.455569,1682,630,55.5,574.5,43.87,36.12,0,36.12,83.69999999999999,63,0.6,62.4,180.0683395,142.98956700000002,1.7011154999999998,141.28845150000004,298,392,43.19
KSrSc2P3O12Eu0.03Tb0.12,19.150000000000002,12,0.03,11.97,229,65,8,57,529.536319998,158.92535,15.999,142.92635,1100,220,60,160,8.76,3.44,0,3.44,21,6,1,5,52.235945740000005,13.618054,4.34066354,9.27739046,249.69,96,1.89,94.11,525.169363994,191.988,4.55892,187.42908,1786.55,720,5.55,714.45,52.34,41.28,0,41.28,96.3,72,0.06,71.94,218.90898429,163.416648,0.17011154999999997,163.24653645,298,300,43.2
Na3Bi1.75P3O12Eu0.25,20,12,0.25,11.75,180,83,8,75,430.906931278,208.9804,15.999,192.9814,685,185,60,125,8.459999999999999,3.44,0,3.44,19,6,1,5,42.19971770000001,13.618054,5.1390767,8.4789773,335,145.25,15.75,129.5,757.5852938339999,365.7157,37.991,327.72470000000004,1886.25,720,46.25,673.75,53.965,41.28,0,41.28,99.25,72,0.5,71.5,224.46118535000002,163.416648,1.41759625,161.99905175,298,396,43.23
Na3Bi0.78P2O8Eu0.12Dy0.1,14,8,0.1,7.9,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,205.9,64.74000000000001,6.6000000000000005,58.14000000000001,456.39922383600003,163.004712,16.25,146.754712,1384.5,540,17.5,522.5,36.294,27.52,0,27.52,65.34,48,0.2,47.8,152.29208778000003,108.944432,0.593905,108.350527,298,396,43.24
Li2Sn0.996O3Mn0.004,6,3,0.004,2.996,86,50,3,47,196.587044,118.71,6.94,111.77,490,145,60,85,7.93,3.44,0.98,2.46,18,7,1,6,33.787703761,13.618054,5.391714761,8.226339239000001,79.89999999999999,49.8,0.1,49.699999999999996,180.331912176,118.23516,0.219752176,118.015407824,614.9799999999999,290,0.56,289.44,14.23836,10.32,0.006200000000000001,10.3138,24.012,18,0.028,17.972,58.981868926,40.854162,0.029736072000000002,40.824425928000004,298,330,43.3
Sr2LiScB4O10Ce0.03Tb0.1,18.130000000000003,10,0.03,9.97,198,65,3,62,465.366258,158.92535,6.94,151.98535,1010,200,60,140,9.89,3.44,0,3.44,19,6,1,5,50.966544961,13.618054,5.391714761,8.226339239000001,208.24,80,1.74,78.26,450.461923,175.24,4.20348,171.03652,1668.05,600,5.55,594.45,46.8336,34.4,0,34.4,80.26,60,0.06,59.94,193.46809316099998,136.18054,0.16615799999999997,136.014382,298,325,43.49
Na3Bi0.84P2O8Eu0.06Dy0.1,14,8,0.06,7.94,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,207.1,69.72,3.78,65.94,459.820207836,175.543536,9.11784,166.425696,1383,540,11.1,528.9,36.408,27.52,0,27.52,65.52000000000001,48,0.12,47.88,152.38899564000002,108.944432,0.34022309999999995,108.6042089,298,396,43.74
Sr1.773Ca0.197Sb2O7Bi0.03,10.999999999999998,7,0.03,6.97,200,83,8,75,474.4374,208.9804,15.999,192.9814,745,200,60,140,9.34,3.44,0.95,2.49,20,6,2,4,41.3199814,13.618054,5.6948672,7.923186800000001,231.804,102,2.4899999999999998,99.51,525.028038,243.52,6.269412,237.25058800000002,1104.86,420,4.8,415.2,30.118349999999996,24.08,0.056999999999999995,24.023,56.089999999999996,42,0.15,41.85,124.06301260000001,95.326378,0.21856548,95.10781252000001,298,372,43.8
Ba5Si2O6Cl6Eu0.02,19.02,6,0.02,5.98,158,63,8,55,368.825,151.964,15.999,135.965,670,215,60,155,9.39,3.44,0,3.44,21,7,2,5,45.619416,13.618054,5.211664,8.406390000000002,459.26,280,1.26,278.74,1054.53828,686.635,3.03928,683.59572,2258.7,1075,3.7,1071.3,47.85,20.64,0,20.64,96.04,42,0.04,41.96,201.9891977,81.708324,0.1134077,81.59491630000001,298,400,44
Ca8La1.92P6O26Ce0.08,42,26,0.08,25.92,158,58,8,50,366.072231998,140.116,15.999,124.11700000000002,720,195,60,135,8.850000000000001,3.44,1,2.44,18,6,2,4,41.333395200000005,13.618054,5.5386,8.079454000000002,572.08,208,4.64,203.36,1200.3483543880002,415.974,11.209280000000001,404.76472,3989.2000000000003,1560,14.8,1545.2,112.78160000000001,89.44,0.08960000000000001,89.3504,207.92,156,0.16,155.84,477.0454976,354.069404,0.443088,353.62631600000003,298,310,44
CaMg2La2W2O12Mn0.008,19.008,12,0.008,11.992,196,74,8,66,458.065514,183.84,15.999,167.841,860,195,60,135,10.100000000000001,3.44,1,2.44,26,7,2,5,48.2523922,13.618054,5.5769,8.041154,402.2,148,0.2,147.8,926.606444352,367.68,0.439504352,367.24049564800004,1861.12,720,1.12,718.88,50.5124,41.28,0.012400000000000001,41.2676,96.056,72,0.056,71.944,211.763605344,163.416648,0.059472144000000005,163.357175856,298,352,44
Ba2GdTaO6Mn0.006,10.006,6,0.006,5.994,226,73,8,65,546.4619240000001,180.94788,15.999,164.94888,740,215,60,155,8.58,3.44,0.89,2.55,22,7,2,5,39.963102,13.618054,5.211664,8.406390000000002,297.15,112,0.15,111.85,709.175508264,274.654,0.329628264,274.324371736,1115.84,430,0.84,429.16,25.1293,20.64,0.009300000000000001,20.6307,47.042,36,0.042,35.958,105.875622108,81.708324,0.044604108,81.663719892,298,358,44
Ca2VO4Cl,8,4,1,3,68,23,8,15,142.4685,50.9415,15.999,34.942499999999995,475,180,60,120,9.23,3.44,1,2.44,20,7,2,5,39.4450262,13.618054,6.1131552,7.504898800000001,112,40,17,23,230.5435,80.156,35.45,44.706,835,360,100,260,20.55,13.76,1.63,12.129999999999999,40,24,4,20,86.4123434,54.472216,6.746187,47.726029000000004,298,287,44
LiCa3MgV3O12,20,12,1,11,66,23,3,20,138.2635,50.9415,6.94,44.0015,670,180,60,120,8.36,3.44,0.98,2.46,16,6,1,5,39.515345961,13.618054,5.391714761,8.226339239000001,240,96,3,93,496.2915,191.988,6.94,185.048,1960,720,145,575,51.46,41.28,0.98,40.300000000000004,96,72,1,71,215.032624361,163.416648,5.391714761,158.024933239,298,330,44
Mg2Y8Si6O26Ce0.008Mn0.05,42.058,26,0.008,25.992,156,58,8,50,352.348884,140.116,15.999,124.11700000000002,825,185,60,125,10.54,3.44,1.12,2.32,24,7,2,5,48.605850000000004,13.618054,5.5386,8.079454000000002,629.714,312,0.464,311.536,1348.2085502,711.24672,1.1209280000000001,710.1257919999999,3968.48,1560,1.48,1558.52,113.30646,89.44,0.008960000000000001,89.43104,208.36599999999999,156,0.016,155.984,468.42606170000005,354.069404,0.0443088,354.0250952,298,292,44
Sr3Lu0.993V2O8Eu0.007,14,8,0.007,7.993,203,71,8,63,481.4913000000001,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.94399999999996,114,0.441,113.559,667.5407804,262.86,1.063748,261.79625200000004,1525.0700000000002,600,1.295,598.705,34.623,27.52,0,27.52,66,48,0.014,47.986,144.94899019800002,108.944432,0.039692695,108.904739305,298,319,44
Ca0.947Si2O2N2Ce0.05Eu0.003,7,2,0.003,1.997,170,63,7,56,390.249,151.964,14.007,137.957,785,185,60,125,10.5,3.44,0,3.44,21,6,2,4,53.626007200000004,14.53413,5.5386,8.995529999999999,80.029,28,0.189,27.811,161.597558,56.17,0.455892,55.714108,650.265,220,0.555,219.445,17.763,6.88,0,6.88,32,12,0.006,11.994,78.69083312939999,29.06826,0.017011155,29.051248845,298,340,44
KBaGd0.5Mo3O12Eu0.5,18,12,0.5,11.5,252,64,8,56,597.5883,157.25,15.999,141.251,1005,220,60,160,8.51,3.44,0,3.44,19,6,1,5,42.082992540000006,13.618054,4.34066354,9.27739046,360.5,126,19,107,810.8703,287.85,39.0983,248.75170000000003,1772.5,720,90,630,50.07,41.28,0,41.28,95,72,1,71,200.15635604000002,163.416648,2.8351925,160.5814555,298,395,44.03
Na3Sc2P3O12Dy0.05Eu0.2,20.25,12,0.05,11.95,184,66,8,58,429.382439278,162.5,15.999,146.501,860,185,60,125,9.14,3.44,0,3.44,19,6,1,5,47.41474170000001,13.618054,5.1390767,8.4789773,231.9,96,3.3000000000000003,92.7,482.308209834,191.988,8.125,183.863,1925.75,720,8.75,711.25,53.421,41.28,0,41.28,96.5,72,0.1,71.9,224.8479456,163.416648,0.2969525,163.1196955,298,350,44.1
Na3Bi0.82P2O8Eu0.08Dy0.1,14,8,0.08,7.92,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,206.7,68.06,5.04,63.02,458.67987983600005,171.363928,12.15712,159.206808,1383.5,540,14.8,525.2,36.37,27.52,0,27.52,65.46,48,0.16,47.84,152.35669302000002,108.944432,0.4536308,108.4908012,298,396,44.25
Na3Bi0.9P2O8Dy0.1,14,8,0.1,7.9,183,83,8,75,441.442931278,208.9804,15.999,192.9814,675,180,60,120,9.68,3.44,0.93,2.51,19,6,1,5,42.46838270000001,13.618054,5.1390767,8.4789773,208.29999999999998,74.7,6.6000000000000005,68.10000000000001,463.24119183600004,188.08236,16.25,171.83236,1381.5,540,17.5,522.5,36.522,27.52,0.122,27.398,65.7,48,0.2,47.8,152.4859035,108.944432,0.593905,108.350527,298,392,44.33
Na3Bi0.8P2O8Eu0.1Dy0.1,14,8,0.1,7.9,246,83,8,75,593.406931278,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.13876770000001,13.618054,5.1390767,8.4789773,206.3,66.4,6.300000000000001,60.10000000000001,457.539551836,167.18432,15.1964,151.98792,1384,540,17.5,522.5,36.332,27.52,0,27.52,65.4,48,0.2,47.8,152.3243904,108.944432,0.5670385,108.37739350000001,298,396,44.36
KSrSc2P3O12Eu0.03Tb0.02,19.05,12,0.02,11.98,229,65,8,57,529.536319998,158.92535,15.999,142.92635,1100,220,60,160,8.76,3.44,0,3.44,21,6,1,5,52.235945740000005,13.618054,4.34066354,9.27739046,243.19,96,1.3,94.7,509.276828994,191.988,3.178507,188.809493,1769.05,720,3.5,716.5,52.34,41.28,0,41.28,96.10000000000001,72,0.04,71.96,218.32260429000002,163.416648,0.117276,163.299372,298,300,44.4
Ca14Zn6Ga9.75O35Mn0.25,65,35,0.25,34.75,114,31,8,23,246.11804399999997,69.723,15.999,53.724,645,180,60,120,9.450000000000001,3.44,1,2.44,30,12,2,10,42.558728,13.618054,5.9993018,7.618752200000001,1048.5,302.25,6.25,296,2206.870761,679.79925,13.734511,666.064739,6732.5,2520,35,2485,162.33499999999998,120.39999999999999,0.3875,120.01249999999999,341,210,1.75,208.25,678.93295385,476.63189,1.8585045,474.7733855,298,310,44.6
KSrSc2P3O12Eu0.03Tb0.07,19.1,12,0.03,11.97,229,65,8,57,529.536319998,158.92535,15.999,142.92635,1100,220,60,160,8.76,3.44,0,3.44,21,6,1,5,52.235945740000005,13.618054,4.34066354,9.27739046,246.44,96,1.89,94.11,517.223096494,191.988,4.55892,187.42908,1777.8,720,5.55,714.45,52.34,41.28,0,41.28,96.2,72,0.06,71.94,218.61579429000003,163.416648,0.17011154999999997,163.24653645,298,300,44.8
Ca5P3O12ClEu0.02Tb0.01,21.03,12,0.01,11.99,188,65,8,57,433.39011199799995,158.92535,15.999,142.92635,800,185,60,125,9.79,3.44,0,3.44,24,7,2,5,54.719710199999994,13.618054,5.670385,7.947669000000001,259.90999999999997,100,0.65,99.35,525.377819494,200.39000000000001,1.5892535,198.8007465,2025.45,900,1.75,898.25,56.010000000000005,41.28,0,41.28,104.06,72,0.02,71.98,238.58215770000004,163.416648,0.058638,163.35801,298,400,44.8
Na13Sr1.6Ta2P9O36Eu0.2Na0.2,62.00000000000001,36,0.2,35.8,219,73,8,65,513.484180558,180.94788,15.999,164.94888,1050,200,60,140,9.94,3.44,0,3.44,22,6,1,5,53.297715600000004,13.618054,5.1390767,8.4789773,787.6,288,2.2,285.8,1690.6733724780001,575.964,4.597953856,571.366046144,6083,2340,36,2304,160.346,123.84,0,123.84,287.79999999999995,216,0.2,215.8,677.81093496,490.249944,1.02781534,489.22212866,298,394,44.94
